customer_id,plan,monthly_charges,contract_type
74480,Standard,68.45,Two year
74481,Standard,57.79,Two year
74482,Standard,59.89,Two year
74483,Basic,31.46,Month-to-month
74484,Basic,24.8,One year
74485,Basic,31.0,One year
74486,Basic,26.69,Month-to-month
74487,Standard,76.33,Month-to-month
74488,Basic,20.23,Month-to-month
74489,Basic,24.42,Month-to-month
74490,Standard,54.54,One year
74491,Premium,141.65,Month-to-month
74492,Basic,38.15,Two year
74493,Basic,40.69,Two year
74494,Basic,29.69,One year
74495,Basic,27.88,Month-to-month
74496,Basic,40.7,Month-to-month
74497,Premium,139.56,Two year
74498,Premium,108.66,Month-to-month
74499,Basic,35.89,Two year
74500,Premium,123.64,Month-to-month
74501,Standard,59.85,Month-to-month
74502,Basic,44.44,Two year
74503,Basic,27.0,Month-to-month
74504,Basic,26.79,One year
74505,Standard,69.45,Two year
74506,Basic,31.28,One year
74507,Basic,39.03,Two year
74508,Standard,65.91,One year
74509,Basic,29.92,Month-to-month
74510,Premium,126.17,One year
74511,Premium,96.69,Month-to-month
74512,Basic,30.73,Two year
74513,Basic,28.49,One year
74514,Standard,53.73,One year
74515,Premium,130.93,One year
74516,Basic,39.03,Two year
74517,Standard,69.23,One year
74518,Standard,64.73,One year
74519,Basic,29.74,One year
74520,Premium,142.88,Month-to-month
74521,Basic,38.44,One year
74522,Basic,27.34,Month-to-month
74523,Basic,27.22,One year
74524,Basic,43.01,Month-to-month
74525,Standard,79.44,Month-to-month
74526,Basic,41.04,Month-to-month
74527,Basic,39.62,Month-to-month
74528,Standard,57.07,One year
74529,Basic,30.47,One year
74530,Standard,68.6,One year
74531,Basic,39.39,Month-to-month
74532,Standard,63.2,Month-to-month
74533,Basic,31.78,Two year
74534,Basic,36.07,Month-to-month
74535,Premium,106.0,One year
74536,Standard,52.49,Month-to-month
74537,Standard,66.82,Month-to-month
74538,Premium,138.66,Two year
74539,Basic,29.37,Month-to-month
74540,Premium,123.47,Month-to-month
74541,Basic,42.02,Two year
74542,Basic,22.07,One year
74543,Basic,38.43,Two year
74544,Basic,25.95,One year
74545,Basic,43.76,Month-to-month
74546,Standard,67.39,Two year
74547,Standard,54.86,Month-to-month
74548,Standard,82.2,Two year
74549,Basic,22.84,One year
74550,Premium,91.22,Two year
74551,Premium,127.49,Month-to-month
74552,Standard,63.86,Month-to-month
74553,Standard,61.86,Two year
74554,Standard,60.2,One year
74555,Premium,149.71,Two year
74556,Standard,78.53,Two year
74557,Basic,42.52,One year
74558,Standard,65.35,One year
74559,Basic,41.39,Month-to-month
74560,Standard,54.99,Two year
74561,Standard,82.56,One year
74562,Standard,51.32,Month-to-month
74563,Premium,147.23,Month-to-month
74564,Standard,58.94,Two year
74565,Basic,27.01,One year
74566,Basic,30.59,One year
74567,Basic,20.35,Month-to-month
74568,Standard,52.64,Month-to-month
74569,Basic,38.31,Two year
74570,Basic,21.33,Two year
74571,Premium,90.22,Month-to-month
74572,Standard,83.76,Month-to-month
74573,Basic,27.78,Month-to-month
74574,Basic,33.84,Month-to-month
74575,Standard,53.71,Two year
74576,Basic,25.41,One year
74577,Basic,27.18,One year
74578,Premium,126.83,Month-to-month
74579,Standard,61.21,One year
74580,Basic,34.26,One year
74581,Premium,144.89,One year
74582,Basic,31.66,Month-to-month
74583,Standard,74.68,Month-to-month
74584,Basic,29.55,Month-to-month
74585,Standard,63.13,Month-to-month
74586,Basic,34.4,Month-to-month
74587,Standard,77.14,One year
74588,Premium,134.57,One year
74589,Basic,39.52,Two year
74590,Premium,100.88,One year
74591,Basic,27.38,One year
74592,Basic,33.05,One year
74593,Standard,57.74,Month-to-month
74594,Premium,105.05,Month-to-month
74595,Basic,29.72,One year
74596,Premium,128.45,Two year
74597,Basic,37.11,One year
74598,Basic,42.22,One year
74599,Basic,31.73,Month-to-month
74600,Basic,36.21,One year
74601,Standard,71.12,One year
74602,Basic,22.79,Month-to-month
74603,Standard,66.89,Month-to-month
74604,Basic,24.13,One year
74605,Basic,29.1,Month-to-month
74606,Basic,40.72,One year
74607,Basic,40.11,One year
74608,Standard,70.92,Two year
74609,Basic,27.33,Month-to-month
74610,Basic,38.67,Month-to-month
74611,Basic,29.66,One year
74612,Premium,124.96,Month-to-month
74613,Basic,31.16,One year
74614,Basic,21.04,Month-to-month
74615,Premium,110.36,One year
74616,Basic,34.52,One year
74617,Basic,36.09,One year
74618,Basic,37.05,Month-to-month
74619,Premium,129.09,Month-to-month
74620,Premium,140.23,Month-to-month
74621,Basic,35.32,Month-to-month
74622,Basic,20.69,One year
74623,Standard,70.31,One year
74624,Basic,28.49,Two year
74625,Premium,138.18,Two year
74626,Basic,37.59,Month-to-month
74627,Basic,40.94,Two year
74628,Basic,34.15,Month-to-month
74629,Premium,115.24,Two year
74630,Standard,56.16,Month-to-month
74631,Premium,132.81,One year
74632,Basic,39.84,Month-to-month
74633,Premium,108.52,One year
74634,Standard,80.01,Month-to-month
74635,Basic,37.23,Month-to-month
74636,Premium,118.82,Month-to-month
74637,Standard,50.32,Month-to-month
74638,Standard,64.1,Month-to-month
74639,Basic,44.39,Two year
74640,Standard,52.64,One year
74641,Premium,94.35,Month-to-month
74642,Premium,111.16,Two year
74643,Basic,28.47,One year
74644,Basic,40.99,Two year
74645,Basic,37.91,Month-to-month
74646,Premium,129.42,Two year
74647,Basic,24.86,Month-to-month
74648,Standard,55.7,Month-to-month
74649,Premium,90.65,Two year
74650,Basic,28.17,Month-to-month
74651,Premium,147.9,One year
74652,Standard,84.47,Two year
74653,Standard,50.99,Month-to-month
74654,Basic,24.55,Two year
74655,Basic,20.37,Two year
74656,Standard,81.18,Month-to-month
74657,Standard,52.03,Two year
74658,Basic,34.36,Two year
74659,Standard,67.13,Month-to-month
74660,Basic,36.9,Month-to-month
74661,Standard,58.04,One year
74662,Standard,54.74,Two year
74663,Standard,68.96,Two year
74664,Standard,55.87,Two year
74665,Basic,33.2,One year
74666,Basic,39.13,Two year
74667,Standard,74.01,One year
74668,Basic,20.24,Month-to-month
74669,Basic,38.26,Month-to-month
74670,Standard,74.22,Month-to-month
74671,Basic,42.76,Month-to-month
74672,Premium,98.55,Two year
74673,Basic,21.93,Month-to-month
74674,Standard,79.32,Two year
74675,Premium,117.0,Month-to-month
74676,Standard,64.83,One year
74677,Basic,43.18,Two year
74678,Premium,139.74,Two year
74679,Basic,41.17,Month-to-month
74680,Basic,33.16,One year
74681,Basic,43.49,Month-to-month
74682,Standard,58.19,Month-to-month
74683,Basic,20.94,Month-to-month
74684,Standard,56.3,One year
74685,Standard,71.29,One year
74686,Basic,21.06,One year
74687,Basic,42.81,Month-to-month
74688,Standard,62.89,Month-to-month
74689,Basic,36.57,One year
74690,Standard,76.23,One year
74691,Basic,36.82,One year
74692,Standard,57.51,Month-to-month
74693,Standard,54.05,Two year
74694,Basic,39.8,Month-to-month
74695,Premium,142.29,Month-to-month
74696,Standard,77.18,Month-to-month
74697,Basic,21.34,Month-to-month
74698,Standard,58.83,Month-to-month
74699,Basic,37.0,Month-to-month
74700,Premium,111.56,Month-to-month
74701,Premium,99.35,Month-to-month
74702,Standard,57.29,One year
74703,Standard,80.44,Month-to-month
74704,Basic,25.53,Month-to-month
74705,Basic,32.69,Two year
74706,Standard,58.66,One year
74707,Basic,43.11,Two year
74708,Standard,75.8,One year
74709,Basic,36.45,One year
74710,Standard,52.35,Month-to-month
74711,Premium,133.49,One year
74712,Standard,58.1,Two year
74713,Basic,29.42,Two year
74714,Basic,36.01,One year
74715,Basic,43.56,One year
74716,Premium,117.19,Month-to-month
74717,Basic,41.32,Month-to-month
74718,Basic,42.86,One year
74719,Basic,20.31,Month-to-month
74720,Standard,78.67,One year
74721,Standard,71.13,Month-to-month
74722,Basic,43.09,One year
74723,Basic,43.14,Month-to-month
74724,Standard,59.72,Month-to-month
74725,Standard,69.17,Month-to-month
74726,Basic,37.84,Month-to-month
74727,Basic,32.56,Month-to-month
74728,Basic,31.09,One year
74729,Basic,35.34,Month-to-month
74730,Standard,61.64,Month-to-month
74731,Basic,31.74,Month-to-month
74732,Basic,43.65,Two year
74733,Basic,26.17,One year
74734,Premium,130.02,Month-to-month
74735,Premium,92.58,Two year
74736,Standard,83.49,Month-to-month
74737,Basic,30.73,One year
74738,Standard,71.37,Month-to-month
74739,Premium,118.85,Month-to-month
74740,Standard,69.77,Month-to-month
74741,Premium,114.5,Month-to-month
74742,Standard,74.89,Month-to-month
74743,Basic,42.71,Month-to-month
74744,Basic,25.92,Two year
74745,Standard,66.99,One year
74746,Standard,70.06,Month-to-month
74747,Standard,64.23,Month-to-month
74748,Standard,52.58,Month-to-month
74749,Basic,29.75,Month-to-month
74750,Standard,82.26,One year
74751,Basic,29.09,Month-to-month
74752,Standard,80.49,Two year
74753,Standard,53.83,One year
74754,Basic,31.98,Two year
74755,Basic,42.31,One year
74756,Premium,123.83,Month-to-month
74757,Standard,50.13,Month-to-month
74758,Basic,23.8,Month-to-month
74759,Premium,103.83,One year
74760,Standard,61.37,Two year
74761,Basic,28.38,Two year
74762,Basic,23.86,Two year
74763,Standard,66.81,One year
74764,Standard,65.0,Two year
74765,Basic,41.13,Month-to-month
74766,Premium,139.59,One year
74767,Standard,54.13,Two year
74768,Basic,44.83,Two year
74769,Standard,71.93,Two year
74770,Standard,67.51,Month-to-month
74771,Basic,26.48,One year
74772,Basic,43.7,Month-to-month
74773,Basic,27.57,Two year
74774,Basic,35.86,One year
74775,Standard,71.67,Two year
74776,Basic,32.99,Two year
74777,Basic,21.66,One year
74778,Standard,80.48,Two year
74779,Standard,81.43,Two year
74780,Premium,122.7,Month-to-month
74781,Standard,71.65,One year
74782,Basic,41.65,One year
74783,Basic,26.47,One year
74784,Premium,127.28,Month-to-month
74785,Premium,100.59,One year
74786,Basic,26.56,Month-to-month
74787,Basic,20.57,One year
74788,Standard,80.65,One year
74789,Premium,129.14,One year
74790,Premium,126.38,One year
74791,Standard,73.13,Two year
74792,Standard,77.65,Two year
74793,Basic,37.4,Month-to-month
74794,Basic,41.72,One year
74795,Basic,38.83,Month-to-month
74796,Basic,42.33,One year
74797,Basic,22.97,Month-to-month
74798,Basic,30.06,Two year
74799,Standard,72.58,Month-to-month
74800,Basic,20.37,Month-to-month
74801,Basic,29.41,Month-to-month
74802,Standard,59.3,Month-to-month
74803,Standard,59.78,Two year
74804,Basic,34.98,Month-to-month
74805,Standard,67.73,Month-to-month
74806,Basic,23.17,Month-to-month
74807,Standard,60.97,One year
74808,Standard,58.71,Two year
74809,Basic,34.82,Two year
74810,Standard,64.19,One year
74811,Basic,20.4,Month-to-month
74812,Standard,83.34,Month-to-month
74813,Standard,70.08,Month-to-month
74814,Standard,72.99,Two year
74815,Basic,42.35,Two year
74816,Basic,39.79,Month-to-month
74817,Basic,35.95,Month-to-month
74818,Standard,57.34,One year
74819,Basic,23.75,One year
74820,Basic,31.66,Two year
74821,Basic,40.14,Two year
74822,Basic,24.76,Month-to-month
74823,Premium,131.23,Two year
74824,Basic,39.27,Month-to-month
74825,Basic,23.87,Month-to-month
74826,Basic,24.5,One year
74827,Premium,138.39,One year
74828,Basic,36.54,Two year
74829,Standard,77.07,Two year
74830,Standard,83.97,Month-to-month
74831,Standard,65.45,Two year
74832,Basic,32.04,One year
74833,Standard,62.33,Month-to-month
74834,Basic,33.72,Month-to-month
74835,Basic,32.61,Month-to-month
74836,Standard,59.07,Month-to-month
74837,Basic,25.8,Month-to-month
74838,Basic,25.3,Month-to-month
74839,Standard,62.2,Two year
74840,Basic,28.58,One year
74841,Basic,38.37,Month-to-month
74842,Basic,36.03,Month-to-month
74843,Standard,83.22,Month-to-month
74844,Premium,134.1,Two year
74845,Basic,30.58,Two year
74846,Standard,75.47,Month-to-month
74847,Premium,122.3,Month-to-month
74848,Premium,143.9,One year
74849,Standard,53.16,Month-to-month
74850,Standard,55.18,Month-to-month
74851,Basic,42.5,Two year
74852,Basic,25.91,Month-to-month
74853,Premium,139.52,Two year
74854,Basic,25.94,One year
74855,Basic,41.85,Month-to-month
74856,Standard,57.95,One year
74857,Premium,146.4,Month-to-month
74858,Basic,35.11,Two year
74859,Premium,123.72,One year
74860,Basic,23.39,Month-to-month
74861,Standard,65.72,Month-to-month
74862,Basic,43.74,One year
74863,Standard,72.3,One year
74864,Premium,125.07,Month-to-month
74865,Basic,40.01,Month-to-month
74866,Standard,51.06,Month-to-month
74867,Standard,72.91,One year
74868,Premium,105.76,Month-to-month
74869,Basic,35.44,Month-to-month
74870,Standard,81.61,Month-to-month
74871,Premium,102.36,One year
74872,Standard,71.63,Month-to-month
74873,Standard,60.4,Month-to-month
74874,Basic,35.42,Month-to-month
74875,Basic,33.29,Two year
74876,Standard,64.7,Two year
74877,Basic,35.68,Two year
74878,Premium,97.43,Month-to-month
74879,Standard,74.92,Month-to-month
74880,Standard,62.44,Month-to-month
74881,Standard,75.87,Month-to-month
74882,Basic,39.2,Month-to-month
74883,Premium,132.45,Two year
74884,Standard,63.09,One year
74885,Standard,69.02,One year
74886,Standard,70.38,Two year
74887,Standard,76.31,Month-to-month
74888,Standard,82.01,One year
74889,Standard,67.58,One year
74890,Premium,103.02,One year
74891,Premium,123.25,One year
74892,Standard,50.67,One year
74893,Premium,142.19,Month-to-month
74894,Basic,41.65,One year
74895,Standard,60.9,Two year
74896,Basic,42.59,Two year
74897,Premium,91.96,Month-to-month
74898,Basic,33.88,Month-to-month
74899,Basic,41.62,Month-to-month
74900,Basic,24.18,Month-to-month
74901,Basic,38.64,One year
74902,Basic,23.43,Month-to-month
74903,Basic,28.94,One year
74904,Premium,95.65,One year
74905,Basic,32.5,Two year
74906,Basic,23.17,Month-to-month
74907,Basic,27.72,Two year
74908,Basic,23.6,Two year
74909,Standard,71.46,One year
74910,Basic,21.55,Month-to-month
74911,Standard,79.74,Month-to-month
74912,Standard,70.6,One year
74913,Basic,24.81,One year
74914,Premium,100.79,Month-to-month
74915,Premium,99.87,Two year
74916,Premium,113.58,Month-to-month
74917,Basic,25.23,Month-to-month
74918,Basic,41.97,One year
74919,Standard,79.25,One year
74920,Basic,30.61,Month-to-month
74921,Basic,29.72,One year
74922,Basic,21.23,Month-to-month
74923,Standard,53.7,One year
74924,Standard,84.48,Two year
74925,Standard,51.91,Month-to-month
74926,Basic,27.19,Month-to-month
74927,Basic,27.41,Two year
74928,Standard,76.66,Month-to-month
74929,Basic,34.9,Month-to-month
74930,Basic,22.21,Month-to-month
74931,Standard,50.68,Month-to-month
74932,Standard,54.34,One year
74933,Standard,68.99,Month-to-month
74934,Standard,55.59,Month-to-month
74935,Premium,106.81,Month-to-month
74936,Basic,22.89,Two year
74937,Basic,44.77,Month-to-month
74938,Standard,57.28,Month-to-month
74939,Basic,33.67,One year
74940,Premium,90.23,Month-to-month
74941,Basic,42.11,Month-to-month
74942,Basic,27.62,Two year
74943,Premium,127.59,Two year
74944,Premium,110.67,Month-to-month
74945,Basic,23.52,Two year
74946,Standard,67.86,Month-to-month
74947,Basic,38.41,Month-to-month
74948,Basic,42.75,Month-to-month
74949,Basic,29.72,One year
74950,Standard,78.57,Month-to-month
74951,Premium,144.4,Month-to-month
74952,Basic,25.59,Month-to-month
74953,Premium,107.71,Two year
74954,Basic,40.7,Month-to-month
74955,Standard,60.44,Month-to-month
74956,Standard,56.21,One year
74957,Standard,80.5,One year
74958,Premium,128.85,Month-to-month
74959,Basic,35.49,Two year
74960,Standard,71.4,One year
74961,Basic,44.88,Month-to-month
74962,Premium,128.56,One year
74963,Basic,23.62,Two year
74964,Premium,140.14,Month-to-month
74965,Basic,28.32,One year
74966,Standard,74.8,Month-to-month
74967,Basic,37.39,Two year
74968,Standard,75.92,Month-to-month
74969,Premium,145.05,Month-to-month
74970,Standard,76.79,Month-to-month
74971,Basic,43.26,One year
74972,Basic,24.83,Month-to-month
74973,Premium,112.04,Month-to-month
74974,Premium,122.94,Two year
74975,Basic,27.22,Two year
74976,Premium,120.37,Month-to-month
74977,Standard,68.3,Month-to-month
74978,Premium,147.1,Two year
74979,Standard,78.39,One year
74980,Standard,50.38,One year
74981,Basic,33.63,Two year
74982,Premium,143.32,Month-to-month
74983,Basic,20.46,Month-to-month
74984,Basic,43.99,Month-to-month
74985,Standard,79.87,Month-to-month
74986,Standard,71.67,Month-to-month
74987,Premium,97.81,One year
74988,Basic,22.95,One year
74989,Basic,26.39,Two year
74990,Standard,55.33,Two year
74991,Premium,127.69,One year
74992,Standard,53.96,Month-to-month
74993,Basic,38.34,One year
74994,Premium,114.51,Month-to-month
74995,Basic,28.07,One year
74996,Premium,147.47,Month-to-month
74997,Basic,20.18,One year
74998,Basic,29.51,Two year
74999,Standard,54.05,Month-to-month
75000,Basic,41.85,Month-to-month
75001,Basic,23.79,Month-to-month
75002,Premium,110.11,Month-to-month
75003,Basic,25.93,Month-to-month
75004,Basic,35.2,Month-to-month
75005,Standard,67.46,Month-to-month
75006,Basic,42.29,Month-to-month
75007,Basic,42.47,One year
75008,Basic,21.33,One year
75009,Basic,37.33,One year
75010,Premium,126.98,Month-to-month
75011,Premium,147.13,Month-to-month
75012,Basic,29.14,Month-to-month
75013,Basic,28.4,Two year
75014,Premium,92.47,Month-to-month
75015,Standard,65.94,One year
75016,Standard,74.51,Month-to-month
75017,Standard,63.34,Month-to-month
75018,Basic,32.06,Month-to-month
75019,Basic,41.91,One year
75020,Premium,129.76,Two year
75021,Premium,138.39,One year
75022,Premium,126.84,Month-to-month
75023,Premium,120.69,Two year
75024,Basic,43.05,Month-to-month
75025,Standard,84.74,Two year
75026,Standard,67.83,Two year
75027,Premium,127.54,One year
75028,Standard,78.07,Month-to-month
75029,Basic,37.39,One year
75030,Standard,51.44,Month-to-month
75031,Standard,58.51,One year
75032,Standard,78.15,Month-to-month
75033,Premium,93.51,Month-to-month
75034,Basic,23.8,Two year
75035,Basic,36.95,Month-to-month
75036,Standard,64.49,One year
75037,Premium,141.79,Month-to-month
75038,Premium,131.31,One year
75039,Basic,44.89,One year
75040,Basic,33.58,One year
75041,Premium,114.2,Month-to-month
75042,Basic,38.31,Two year
75043,Premium,111.78,One year
75044,Standard,59.54,Month-to-month
75045,Standard,73.7,Month-to-month
75046,Basic,38.61,One year
75047,Basic,23.6,Two year
75048,Premium,94.24,Month-to-month
75049,Standard,59.16,Month-to-month
