customerid,totalspending
87521,120.93
87522,190.56
87523,173.97
87524,182.40
87525,100.65
87526,82.47
87527,216.39
87528,118.02
87529,72.45
87530,230.58
87531,253.38
87532,77.61
87533,121.14
87534,320.76
87535,133.08
87536,122.37
87537,63.66
87538,96.99
87539,301.17
87540,326.31
87541,82.89
87542,114.96
87543,170.88
87544,176.79
87545,76.14
87546,65.25
87547,96.78
87548,227.94
87549,189.06
87550,131.97
87551,122.82
87552,124.23
87553,247.20
87554,209.52
87555,303.84
87556,231.84
87557,358.92
87558,226.26
87559,218.13
87560,77.37
87561,154.95
87562,244.59
87563,380.10
87564,99.63
87565,209.01
87566,154.32
87567,126.06
87568,88.02
87569,199.44
87570,195.96
87571,420.09
87572,80.49
87573,413.55
87574,208.14
87575,217.41
87576,229.17
87577,129.69
87578,238.32
87579,189.90
87580,129.63
87581,231.60
87582,69.69
87583,96.12
87584,426.27
87585,127.20
87586,74.04
87587,389.88
87588,100.89
87589,283.86
87590,76.02
87591,244.02
87592,202.02
87593,131.52
87594,185.43
87595,64.38
87596,124.23
87597,91.14
87598,247.14
87599,99.78
87600,397.77
87601,236.16
87602,357.66
87603,129.99
87604,126.75
87605,304.44
87606,113.82
87607,133.23
87608,187.32
87609,369.93
87610,111.03
87611,416.67
87612,313.92
87613,102.66
87614,76.95
87615,65.37
87616,117.75
87617,337.74
87618,442.47
87619,238.05
87620,102.39
87621,237.54
87622,164.82
87623,134.76
87624,66.57
87625,188.55
87626,115.08
87627,285.24
87628,92.46
87629,209.97
87630,198.69
87631,435.87
87632,64.80
87633,111.72
87634,120.90
87635,82.92
87636,179.52
87637,289.32
87638,425.88
87639,70.98
87640,62.43
87641,344.19
87642,293.64
87643,204.48
87644,133.62
87645,83.40
87646,107.01
87647,221.22
87648,93.60
87649,212.97
87650,367.62
87651,86.79
87652,66.99
87653,163.74
87654,88.98
87655,240.24
87656,219.63
87657,106.65
87658,79.50
87659,208.08
87660,354.39
87661,98.64
87662,175.74
87663,63.99
87664,66.51
87665,93.48
87666,210.72
87667,113.40
87668,112.41
87669,65.94
87670,437.46
87671,84.12
87672,420.27
87673,333.24
87674,213.03
87675,113.61
87676,66.54
87677,85.32
87678,232.92
87679,207.72
87680,120.48
87681,306.45
87682,167.79
87683,332.31
87684,152.28
87685,248.73
87686,112.80
87687,192.15
87688,158.97
87689,66.99
87690,118.56
87691,373.68
87692,98.07
87693,353.31
87694,244.59
87695,124.68
87696,112.62
87697,80.16
87698,364.02
87699,120.30
87700,417.51
87701,66.54
87702,203.85
87703,176.40
87704,85.50
87705,116.58
87706,210.12
87707,162.39
87708,80.58
87709,99.93
87710,292.68
87711,190.11
87712,336.39
87713,63.09
87714,67.08
87715,299.61
87716,183.30
87717,445.02
87718,341.43
87719,198.63
87720,160.47
87721,167.91
87722,175.62
87723,81.90
87724,376.95
87725,117.96
87726,114.87
87727,173.58
87728,314.64
87729,81.60
87730,93.45
87731,251.40
87732,129.93
87733,233.85
87734,66.27
87735,293.67
87736,65.10
87737,180.96
87738,120.33
87739,64.68
87740,367.26
87741,185.73
87742,363.30
87743,120.33
87744,389.88
87745,97.92
87746,85.62
87747,249.36
87748,63.03
87749,130.77
87750,402.15
87751,217.65
87752,169.02
87753,186.39
87754,445.71
87755,252.81
87756,216.48
87757,437.79
87758,133.20
87759,217.29
87760,105.60
87761,95.31
87762,236.52
87763,190.77
87764,227.25
87765,60.60
87766,331.38
87767,246.45
87768,128.49
87769,70.44
87770,130.29
87771,62.13
87772,69.21
87773,240.21
87774,96.51
87775,235.74
87776,219.18
87777,327.51
87778,275.55
87779,221.85
87780,164.79
87781,252.33
87782,165.33
87783,62.16
87784,270.18
87785,401.85
87786,87.03
87787,89.16
87788,117.54
87789,203.61
87790,93.90
87791,67.08
87792,168.45
87793,157.59
87794,87.87
87795,164.94
87796,150.93
87797,220.14
87798,424.08
87799,154.74
87800,191.01
87801,361.92
87802,114.81
87803,81.24
87804,447.90
87805,71.43
87806,77.55
87807,96.75
87808,79.56
87809,116.76
87810,64.92
87811,79.23
87812,187.17
87813,198.63
87814,436.53
87815,242.10
87816,223.26
87817,248.82
87818,173.28
87819,217.62
87820,100.17
87821,237.96
87822,399.63
87823,66.84
87824,116.46
87825,252.03
87826,67.65
87827,192.60
87828,445.89
87829,85.92
87830,181.02
87831,156.39
87832,115.38
87833,240.51
87834,243.15
87835,241.08
87836,334.68
87837,106.53
87838,316.05
87839,168.96
87840,83.73
87841,166.08
87842,166.92
87843,72.30
87844,186.42
87845,87.90
87846,77.13
87847,227.58
87848,103.68
87849,113.28
87850,424.68
87851,78.15
87852,307.65
87853,61.32
87854,241.89
87855,156.09
87856,335.70
87857,347.73
87858,227.40
87859,224.22
87860,211.02
87861,69.06
87862,95.94
87863,107.70
87864,232.89
87865,178.44
87866,357.72
87867,88.98
87868,169.86
87869,326.52
87870,193.71
87871,73.47
87872,166.71
87873,274.53
87874,361.53
87875,169.95
87876,122.16
87877,109.05
87878,163.62
87879,95.85
87880,124.44
87881,92.55
87882,233.70
87883,103.89
87884,165.39
87885,66.87
87886,175.53
87887,197.61
87888,448.35
87889,252.63
87890,118.35
87891,233.34
87892,116.37
87893,351.54
87894,129.00
87895,420.69
87896,237.24
87897,371.10
87898,298.20
87899,283.86
87900,237.30
87901,116.40
87902,87.09
87903,84.93
87904,132.87
87905,273.69
87906,336.42
87907,74.25
87908,231.63
87909,282.39
87910,125.49
87911,96.84
87912,87.45
87913,61.29
87914,62.76
87915,60.60
87916,109.83
87917,167.16
87918,333.66
87919,430.59
87920,184.56
87921,134.94
87922,152.82
87923,115.35
87924,120.51
87925,181.53
87926,373.47
87927,422.97
87928,214.35
87929,154.80
87930,312.45
87931,356.94
87932,358.77
87933,189.39
87934,112.32
87935,165.15
87936,205.26
87937,299.88
87938,79.29
87939,101.22
87940,81.96
87941,210.87
87942,198.69
87943,188.85
87944,126.63
87945,121.95
87946,384.09
87947,176.94
87948,172.68
87949,182.61
87950,61.92
87951,242.31
87952,70.35
87953,153.39
87954,376.11
87955,127.83
87956,298.41
87957,83.64
87958,92.28
87959,115.26
87960,407.85
87961,321.03
87962,81.90
87963,115.26
87964,93.15
87965,274.53
87966,169.95
87967,93.78
87968,214.92
87969,250.02
87970,107.16
87971,343.05
87972,97.92
87973,94.11
87974,79.83
87975,374.19
87976,233.07
87977,87.84
87978,93.93
87979,64.65
87980,91.56
87981,75.27
87982,95.52
87983,106.86
87984,133.65
87985,116.67
87986,109.95
87987,76.71
87988,62.52
87989,446.94
87990,244.38
87991,161.88
87992,66.09
87993,163.62
87994,157.62
87995,104.13
87996,296.94
87997,184.08
87998,128.91
87999,229.74
88000,206.79
88001,156.12
88002,376.44
88003,382.38
88004,298.83
88005,421.74
88006,100.50
88007,90.12
88008,441.57
88009,223.08
88010,253.05
88011,82.89
88012,174.03
88013,379.23
88014,209.64
88015,71.04
88016,339.84
88017,164.76
88018,230.07
88019,178.23
88020,413.85
88021,85.47
88022,79.83
88023,316.32
88024,105.51
88025,325.53
88026,89.82
88027,186.45
88028,426.33
88029,97.08
88030,188.55
88031,199.68
88032,281.16
88033,242.13
88034,186.03
88035,112.98
88036,187.44
88037,246.42
88038,111.39
88039,224.82
88040,155.73
88041,102.06
88042,94.92
88043,340.20
88044,161.25
88045,200.28
88046,193.14
88047,77.46
88048,166.62
88049,342.99
88050,101.94
88051,82.47
88052,222.87
88053,132.15
88054,172.86
88055,253.74
88056,114.06
88057,65.82
88058,317.37
88059,243.57
88060,207.09
88061,412.92
88062,116.49
88063,157.98
88064,187.20
88065,69.06
88066,94.17
88067,133.20
88068,244.98
88069,215.10
88070,122.94
88071,88.14
88072,217.95
88073,119.28
88074,182.28
88075,189.96
88076,244.80
88077,201.03
88078,106.11
88079,189.60
88080,95.40
88081,114.33
88082,346.59
88083,77.01
88084,91.71
88085,70.56
88086,91.20
88087,314.22
88088,157.02
88089,62.76
88090,253.05
88091,88.32
88092,208.20
88093,228.06
88094,164.16
88095,395.43
88096,85.20
88097,68.58
88098,75.96
88099,155.43
88100,132.33
88101,115.14
88102,206.94
88103,70.83
88104,98.79
88105,291.39
88106,279.30
88107,237.06
88108,95.73
88109,108.09
88110,133.26
88111,69.21
88112,190.08
88113,109.20
88114,190.23
88115,105.42
88116,392.73
88117,71.79
88118,227.43
88119,184.92
88120,301.65
88121,195.09
88122,74.73
88123,201.99
88124,301.35
88125,206.97
88126,163.89
88127,176.46
88128,175.41
88129,237.15
88130,330.63
88131,425.37
88132,109.02
88133,188.91
88134,76.89
88135,236.01
88136,375.21
88137,64.11
88138,123.18
88139,84.36
88140,191.55
88141,337.74
88142,60.42
88143,110.37
88144,192.27
88145,99.60
88146,395.58
88147,239.67
88148,104.22
88149,186.09
88150,156.96
88151,113.46
88152,427.95
88153,317.31
88154,111.48
88155,166.74
88156,215.28
88157,190.41
88158,178.11
88159,125.10
88160,94.29
88161,154.65
88162,226.44
88163,74.85
88164,68.01
88165,105.99
88166,81.42
88167,126.90
88168,211.59
88169,228.81
88170,394.17
88171,80.04
88172,107.52
88173,85.47
88174,134.52
88175,311.04
88176,248.94
88177,79.62
88178,299.76
88179,365.76
88180,79.08
88181,189.15
88182,303.96
88183,90.06
88184,109.02
88185,172.80
88186,362.16
88187,182.52
88188,129.99
88189,62.04
88190,130.59
88191,89.82
88192,222.75
88193,245.64
88194,82.80
88195,199.11
88196,87.90
88197,70.44
88198,115.41
88199,422.70
88200,100.26
88201,326.07
88202,77.52
88203,112.59
88204,112.53
88205,247.80
88206,236.43
88207,63.36
88208,169.74
88209,87.48
88210,115.71
88211,254.61
88212,444.93
88213,115.17
88214,82.17
88215,240.48
88216,125.64
88217,104.22
88218,211.29
88219,87.60
88220,151.56
88221,104.88
88222,412.02
88223,134.10
88224,62.19
88225,247.23
88226,81.42
88227,78.69
88228,197.94
88229,175.02
88230,303.60
88231,279.57
88232,86.49
88233,244.11
88234,178.74
88235,66.30
88236,101.67
88237,247.35
88238,71.31
88239,207.09
88240,189.03
88241,92.28
88242,194.49
88243,127.98
88244,312.48
88245,66.99
88246,62.61
88247,113.28
88248,446.52
88249,230.04
88250,63.69
88251,297.93
88252,237.12
88253,96.54
88254,316.14
88255,167.52
88256,274.38
88257,209.97
88258,220.23
88259,76.56
88260,109.11
88261,247.56
88262,389.79
88263,104.37
88264,230.58
88265,276.30
88266,392.40
88267,122.76
88268,60.21
88269,87.84
88270,282.93
88271,354.18
88272,68.37
88273,98.49
88274,150.69
88275,119.67
88276,101.67
88277,177.45
88278,295.05
88279,252.09
88280,63.42
88281,200.88
88282,249.81
88283,419.25
88284,168.90
88285,64.26
88286,110.55
88287,198.69
88288,124.44
88289,106.68
88290,127.68
88291,239.13
88292,151.59
88293,403.14
88294,221.19
88295,196.14
88296,108.66
88297,222.54
88298,134.46
88299,208.35
88300,78.60
88301,242.73
88302,155.28
88303,134.01
88304,112.65
88305,111.57
88306,206.61
88307,435.66
88308,357.81
88309,71.49
88310,395.97
88311,67.38
88312,79.35
88313,122.34
88314,97.11
88315,65.31
88316,133.56
88317,128.79
88318,159.51
88319,411.75
88320,95.55
88321,359.19
88322,153.09
88323,183.24
88324,83.40
88325,91.02
88326,192.63
88327,218.94
88328,105.21
88329,73.23
88330,64.92
88331,68.79
88332,171.57
88333,109.44
88334,213.90
88335,331.02
88336,76.71
88337,130.47
88338,165.57
88339,121.44
88340,90.36
88341,115.98
88342,132.81
88343,124.38
88344,411.12
88345,167.40
88346,124.71
88347,311.73
88348,87.15
88349,310.02
88350,95.07
88351,241.47
88352,62.70
88353,159.81
88354,133.62
88355,110.91
88356,96.21
88357,173.76
88358,120.00
88359,192.96
88360,346.50
88361,393.63
88362,199.65
88363,250.44
88364,124.50
88365,384.93
88366,65.10
88367,207.30
88368,73.38
88369,80.10
88370,84.69
88371,100.08
88372,169.59
88373,63.63
88374,192.48
88375,228.15
88376,150.15
88377,185.79
88378,228.18
88379,93.54
88380,90.03
88381,231.51
88382,330.42
88383,218.01
88384,234.63
88385,104.88
88386,175.02
88387,77.46
88388,73.38
88389,103.26
88390,250.26
88391,114.78
88392,157.44
88393,179.67
88394,72.57
88395,65.16
88396,291.30
88397,173.25
88398,118.38
88399,91.77
88400,160.68
88401,100.35
88402,79.02
88403,219.30
88404,224.70
88405,63.48
88406,169.41
88407,87.48
88408,247.29
88409,219.63
88410,84.12
88411,106.80
88412,345.24
88413,230.25
88414,158.55
88415,181.80
88416,218.97
88417,348.87
88418,395.40
88419,287.19
88420,233.73
88421,78.15
88422,251.94
88423,225.51
88424,202.89
88425,74.01
88426,99.06
88427,206.07
88428,209.37
88429,241.56
88430,433.29
88431,338.01
88432,126.99
88433,76.47
88434,221.04
88435,105.54
88436,235.59
88437,78.30
88438,305.88
88439,304.02
88440,157.89
88441,210.12
88442,64.17
88443,65.91
88444,193.08
88445,202.26
88446,252.42
88447,115.50
88448,67.23
88449,94.98
88450,290.40
88451,412.71
88452,83.67
88453,152.01
88454,214.17
88455,381.36
88456,121.20
88457,184.38
88458,82.71
88459,105.60
88460,335.43
88461,152.70
88462,392.61
88463,252.27
88464,207.93
88465,237.84
88466,94.38
88467,109.41
88468,218.79
88469,246.45
88470,164.52
88471,225.96
88472,205.83
88473,88.05
88474,72.69
88475,118.08
88476,123.75
88477,217.44
88478,75.00
88479,327.60
88480,276.81
88481,170.79
88482,81.72
88483,161.61
88484,94.17
88485,89.37
88486,118.68
88487,86.94
88488,252.24
88489,100.80
88490,64.02
88491,104.31
88492,195.81
88493,442.32
88494,323.76
88495,133.68
88496,112.77
88497,168.54
88498,449.43
88499,328.17
88500,300.81
88501,113.73
88502,110.91
88503,74.52
88504,165.93
88505,214.95
88506,318.57
88507,209.25
88508,120.96
88509,116.13
88510,118.59
88511,228.84
88512,346.77
88513,64.11
88514,338.43
88515,317.31
88516,72.96
88517,103.38
88518,117.12
88519,108.93
88520,91.50
88521,109.11
88522,404.58
88523,134.97
88524,118.71
88525,82.65
88526,173.61
88527,112.26
88528,365.97
88529,152.28
88530,130.50
88531,209.55
88532,93.96
88533,81.09
88534,79.11
88535,370.11
88536,356.40
88537,230.10
88538,120.66
88539,177.93
88540,174.33
88541,207.84
88542,112.05
88543,333.18
88544,63.81
88545,178.02
88546,82.98
88547,60.75
88548,252.69
88549,181.77
88550,390.39
88551,184.89
88552,118.14
88553,113.55
88554,170.94
88555,121.11
88556,152.82
88557,391.56
88558,62.46
88559,65.04
88560,226.14
88561,84.03
88562,123.45
88563,237.27
88564,95.61
88565,83.88
88566,87.27
88567,78.18
88568,100.41
88569,107.64
88570,167.01
88571,76.71
88572,79.68
88573,60.75
88574,377.34
88575,194.61
88576,126.96
88577,65.49
88578,220.29
88579,128.97
88580,326.04
88581,303.18
88582,363.27
88583,64.89
88584,121.62
88585,64.08
88586,126.36
88587,397.44
88588,245.58
88589,110.79
88590,203.22
88591,208.23
88592,94.65
88593,283.89
88594,71.34
88595,217.62
88596,199.80
88597,89.88
88598,86.52
88599,70.92
88600,73.14
88601,311.58
88602,278.31
88603,128.16
88604,381.81
88605,94.86
88606,79.95
88607,130.50
88608,184.38
88609,161.82
88610,404.70
88611,115.86
88612,193.56
88613,108.12
88614,102.84
88615,104.88
88616,364.41
88617,222.33
88618,194.37
88619,63.12
88620,75.24
88621,124.62
88622,126.63
88623,177.99
88624,116.31
88625,156.54
88626,75.21
88627,290.46
88628,63.21
88629,151.47
88630,99.93
88631,61.32
88632,87.93
88633,155.37
88634,112.53
88635,215.76
88636,218.52
88637,225.75
88638,313.95
88639,182.64
88640,220.89
88641,377.04
88642,60.57
88643,66.00
88644,240.48
88645,121.41
88646,120.84
88647,186.78
88648,389.01
88649,116.25
88650,245.64
88651,126.81
88652,117.87
88653,68.73
88654,85.41
88655,196.32
88656,415.83
88657,311.67
88658,189.15
88659,246.93
88660,104.31
88661,198.93
88662,74.10
88663,112.08
88664,217.71
88665,246.90
88666,225.78
88667,198.57
88668,179.25
88669,309.93
88670,60.72
88671,72.24
88672,100.23
88673,184.41
88674,223.89
88675,64.05
88676,438.42
88677,241.65
88678,248.40
88679,95.01
88680,127.77
88681,221.52
88682,237.21
88683,120.30
88684,94.65
88685,369.15
88686,369.00
88687,123.99
88688,326.25
88689,174.99
88690,157.62
88691,72.93
88692,69.42
88693,108.96
88694,250.32
88695,371.70
88696,446.76
88697,94.92
88698,239.94
88699,172.83
88700,165.72
88701,248.97
88702,333.24
88703,80.55
88704,190.68
88705,126.66
88706,173.40
88707,407.85
88708,159.21
88709,60.60
88710,176.61
88711,81.39
88712,299.04
88713,68.25
88714,442.68
88715,251.94
88716,152.16
88717,119.19
88718,110.37
88719,130.71
88720,375.90
88721,91.26
88722,128.97
88723,109.38
88724,216.54
88725,133.68
88726,222.96
88727,85.68
88728,201.42
88729,70.83
88730,97.20
88731,221.67
88732,247.74
88733,377.46
88734,351.51
88735,198.42
88736,397.89
88737,126.72
88738,443.73
88739,131.16
88740,200.07
88741,311.70
88742,220.47
88743,227.94
88744,381.69
88745,231.15
88746,105.57
88747,213.18
88748,96.15
88749,120.03
88750,249.51
88751,243.03
88752,151.53
88753,66.57
88754,190.14
88755,234.93
88756,370.35
88757,169.32
88758,176.88
88759,449.34
88760,70.59
88761,63.90
88762,71.91
88763,74.91
88764,164.61
88765,242.49
88766,109.23
88767,157.38
88768,199.50
88769,172.80
88770,273.81
88771,118.32
88772,163.65
88773,275.67
88774,115.83
88775,362.55
88776,183.57
88777,182.28
88778,212.85
88779,191.61
88780,103.80
88781,399.75
88782,226.14
88783,359.67
88784,126.21
88785,85.77
88786,89.79
88787,133.17
88788,191.43
88789,68.73
88790,154.89
88791,60.39
88792,85.65
88793,212.40
88794,163.20
88795,309.09
88796,401.79
88797,113.19
88798,384.45
88799,134.01
88800,150.54
88801,232.47
88802,133.23
88803,74.34
88804,106.05
88805,233.43
88806,241.47
88807,66.03
88808,303.96
88809,191.22
88810,134.13
88811,227.70
88812,286.32
88813,119.07
88814,253.92
88815,93.72
88816,285.60
88817,64.26
88818,67.32
88819,117.48
88820,309.33
88821,288.39
88822,334.62
88823,124.98
88824,98.19
88825,88.56
88826,60.81
88827,64.44
88828,66.60
88829,173.25
88830,116.61
88831,296.10
88832,350.46
88833,126.33
88834,322.05
88835,189.12
88836,215.40
88837,431.91
88838,203.55
88839,99.42
88840,207.09
88841,66.84
88842,336.66
88843,173.64
88844,230.16
88845,95.64
88846,390.39
88847,129.30
88848,299.10
88849,69.21
88850,113.07
88851,125.97
88852,78.30
88853,78.81
88854,69.63
88855,241.86
88856,115.23
88857,401.58
88858,188.61
88859,171.54
88860,220.71
88861,88.68
88862,422.70
88863,405.18
88864,213.60
88865,237.51
88866,370.29
88867,127.77
88868,110.91
88869,227.88
88870,120.21
88871,240.66
88872,323.73
88873,89.52
88874,189.57
88875,77.49
88876,173.49
88877,419.01
88878,132.45
88879,402.15
88880,243.69
88881,154.62
88882,314.10
88883,244.23
88884,114.03
88885,232.83
88886,231.54
88887,382.80
88888,94.17
88889,345.99
88890,195.78
88891,111.75
88892,380.67
88893,90.48
88894,120.21
88895,106.53
88896,129.99
88897,69.54
88898,83.52
88899,130.77
88900,154.23
88901,153.12
88902,81.09
88903,133.32
88904,349.95
88905,155.37
88906,204.63
88907,214.71
88908,188.46
88909,329.49
88910,124.26
88911,68.10
88912,131.70
88913,66.06
88914,88.68
88915,114.09
88916,227.40
88917,162.66
88918,198.36
88919,80.79
88920,399.39
88921,117.33
88922,151.20
88923,194.85
88924,85.32
88925,93.48
88926,95.88
88927,199.92
88928,63.48
88929,189.75
88930,131.64
88931,101.16
88932,314.16
88933,73.98
88934,61.38
88935,228.84
88936,243.18
88937,75.27
88938,69.72
88939,155.94
88940,77.10
88941,176.58
88942,378.57
88943,123.81
88944,233.88
88945,449.49
88946,73.26
88947,347.43
88948,77.55
88949,72.93
88950,75.09
88951,284.67
88952,130.83
88953,151.14
88954,61.35
88955,60.21
88956,163.41
88957,233.22
88958,323.85
88959,134.61
88960,124.50
88961,309.54
88962,239.19
88963,152.31
88964,71.76
88965,244.86
88966,224.79
88967,210.93
88968,422.85
88969,96.84
88970,372.69
88971,198.75
88972,367.68
88973,65.61
88974,220.17
88975,75.09
88976,177.09
88977,109.98
88978,229.29
88979,92.88
88980,404.16
88981,348.27
88982,117.75
88983,70.14
88984,86.85
88985,253.14
88986,239.19
88987,67.62
88988,246.00
88989,282.99
88990,86.61
88991,226.38
88992,166.92
88993,87.69
88994,381.72
88995,86.25
88996,64.80
88997,234.18
88998,384.12
88999,209.01
89000,160.68
89001,118.23
89002,129.87
89003,226.56
89004,272.10
89005,447.15
89006,416.07
89007,442.62
89008,332.79
89009,181.77
89010,221.37
89011,230.19
89012,84.45
89013,411.27
89014,76.89
89015,182.61
89016,326.73
89017,437.13
89018,131.67
89019,349.14
89020,199.08
89021,283.62
89022,174.03
89023,129.03
89024,180.51
89025,218.97
89026,101.49
89027,305.31
89028,70.65
89029,227.52
89030,294.87
89031,71.40
89032,249.06
89033,349.59
89034,216.66
89035,116.37
89036,70.59
89037,184.17
89038,387.09
89039,395.91
89040,196.47
89041,90.66
89042,207.18
89043,83.16
89044,79.02
89045,373.53
89046,94.35
89047,205.20
89048,217.08
89049,449.91
