customerid,billmonth,totalamount,spendrank
79104,2026-06-01,35.75,227659
80146,2026-05-01,35.75,227659
80146,2026-06-01,35.75,227659
80146,2026-07-01,35.75,227659
82858,2026-05-01,35.75,227659
82858,2026-06-01,35.75,227659
82858,2026-07-01,35.75,227659
83353,2026-07-01,35.75,227659
83353,2026-06-01,35.75,227659
83353,2026-05-01,35.75,227659
88672,2026-06-01,35.75,227659
88672,2026-05-01,35.75,227659
88672,2026-07-01,35.75,227659
89949,2026-05-01,35.75,227659
89949,2026-07-01,35.75,227659
89949,2026-06-01,35.75,227659
96934,2026-05-01,35.75,227659
96934,2026-07-01,35.75,227659
96934,2026-06-01,35.75,227659
98563,2026-05-01,35.75,227659
98563,2026-06-01,35.75,227659
98563,2026-07-01,35.75,227659
99735,2026-06-01,35.75,227659
99735,2026-07-01,35.75,227659
99735,2026-05-01,35.75,227659
13095,2026-05-01,35.74,227722
13095,2026-07-01,35.74,227722
13095,2026-06-01,35.74,227722
18041,2026-07-01,35.74,227722
18041,2026-06-01,35.74,227722
18041,2026-05-01,35.74,227722
19460,2026-07-01,35.74,227722
19460,2026-05-01,35.74,227722
19460,2026-06-01,35.74,227722
34635,2026-07-01,35.74,227722
34635,2026-05-01,35.74,227722
34635,2026-06-01,35.74,227722
35061,2026-06-01,35.74,227722
35061,2026-07-01,35.74,227722
35061,2026-05-01,35.74,227722
36990,2026-05-01,35.74,227722
36990,2026-07-01,35.74,227722
36990,2026-06-01,35.74,227722
37906,2026-07-01,35.74,227722
37906,2026-05-01,35.74,227722
37906,2026-06-01,35.74,227722
39685,2026-06-01,35.74,227722
39685,2026-07-01,35.74,227722
39685,2026-05-01,35.74,227722
52255,2026-05-01,35.74,227722
52255,2026-07-01,35.74,227722
52255,2026-06-01,35.74,227722
54462,2026-05-01,35.74,227722
54462,2026-06-01,35.74,227722
54462,2026-07-01,35.74,227722
62985,2026-07-01,35.74,227722
62985,2026-05-01,35.74,227722
62985,2026-06-01,35.74,227722
66316,2026-05-01,35.74,227722
66316,2026-07-01,35.74,227722
66316,2026-06-01,35.74,227722
73733,2026-05-01,35.74,227722
73733,2026-06-01,35.74,227722
73733,2026-07-01,35.74,227722
77322,2026-05-01,35.74,227722
77322,2026-07-01,35.74,227722
77322,2026-06-01,35.74,227722
77724,2026-06-01,35.74,227722
77724,2026-05-01,35.74,227722
77724,2026-07-01,35.74,227722
79924,2026-06-01,35.74,227722
79924,2026-07-01,35.74,227722
79924,2026-05-01,35.74,227722
83198,2026-05-01,35.74,227722
83198,2026-07-01,35.74,227722
83198,2026-06-01,35.74,227722
3040,2026-06-01,35.73,227773
3040,2026-07-01,35.73,227773
3040,2026-05-01,35.73,227773
12895,2026-05-01,35.73,227773
12895,2026-06-01,35.73,227773
12895,2026-07-01,35.73,227773
16910,2026-07-01,35.73,227773
16910,2026-05-01,35.73,227773
16910,2026-06-01,35.73,227773
17570,2026-07-01,35.73,227773
17570,2026-05-01,35.73,227773
17570,2026-06-01,35.73,227773
19082,2026-05-01,35.73,227773
19082,2026-06-01,35.73,227773
19082,2026-07-01,35.73,227773
22972,2026-06-01,35.73,227773
22972,2026-07-01,35.73,227773
22972,2026-05-01,35.73,227773
32453,2026-06-01,35.73,227773
32453,2026-07-01,35.73,227773
32453,2026-05-01,35.73,227773
34453,2026-05-01,35.73,227773
34453,2026-06-01,35.73,227773
34453,2026-07-01,35.73,227773
38370,2026-07-01,35.73,227773
38370,2026-05-01,35.73,227773
38370,2026-06-01,35.73,227773
48172,2026-07-01,35.73,227773
48172,2026-06-01,35.73,227773
48172,2026-05-01,35.73,227773
63351,2026-06-01,35.73,227773
63351,2026-07-01,35.73,227773
63351,2026-05-01,35.73,227773
77733,2026-07-01,35.73,227773
77733,2026-05-01,35.73,227773
77733,2026-06-01,35.73,227773
87820,2026-07-01,35.73,227773
87820,2026-06-01,35.73,227773
87820,2026-05-01,35.73,227773
3770,2026-05-01,35.72,227812
3770,2026-06-01,35.72,227812
3770,2026-07-01,35.72,227812
6304,2026-05-01,35.72,227812
6304,2026-07-01,35.72,227812
6304,2026-06-01,35.72,227812
10840,2026-06-01,35.72,227812
10840,2026-05-01,35.72,227812
10840,2026-07-01,35.72,227812
17048,2026-07-01,35.72,227812
17048,2026-05-01,35.72,227812
17048,2026-06-01,35.72,227812
22657,2026-05-01,35.72,227812
22657,2026-06-01,35.72,227812
22657,2026-07-01,35.72,227812
29544,2026-05-01,35.72,227812
29544,2026-07-01,35.72,227812
29544,2026-06-01,35.72,227812
32547,2026-07-01,35.72,227812
32547,2026-06-01,35.72,227812
32547,2026-05-01,35.72,227812
53523,2026-05-01,35.72,227812
53523,2026-06-01,35.72,227812
53523,2026-07-01,35.72,227812
54697,2026-07-01,35.72,227812
54697,2026-06-01,35.72,227812
54697,2026-05-01,35.72,227812
67270,2026-07-01,35.72,227812
67270,2026-05-01,35.72,227812
67270,2026-06-01,35.72,227812
72163,2026-07-01,35.72,227812
72163,2026-06-01,35.72,227812
72163,2026-05-01,35.72,227812
74220,2026-06-01,35.72,227812
74220,2026-05-01,35.72,227812
74220,2026-07-01,35.72,227812
81502,2026-05-01,35.72,227812
81502,2026-07-01,35.72,227812
81502,2026-06-01,35.72,227812
85619,2026-06-01,35.72,227812
85619,2026-07-01,35.72,227812
85619,2026-05-01,35.72,227812
90750,2026-07-01,35.72,227812
90750,2026-06-01,35.72,227812
90750,2026-05-01,35.72,227812
94924,2026-05-01,35.72,227812
94924,2026-07-01,35.72,227812
94924,2026-06-01,35.72,227812
1754,2026-05-01,35.71,227860
1754,2026-06-01,35.71,227860
1754,2026-07-01,35.71,227860
7170,2026-05-01,35.71,227860
7170,2026-07-01,35.71,227860
7170,2026-06-01,35.71,227860
13414,2026-06-01,35.71,227860
13414,2026-05-01,35.71,227860
13414,2026-07-01,35.71,227860
18862,2026-06-01,35.71,227860
18862,2026-05-01,35.71,227860
18862,2026-07-01,35.71,227860
23064,2026-06-01,35.71,227860
23064,2026-07-01,35.71,227860
23064,2026-05-01,35.71,227860
24022,2026-05-01,35.71,227860
24022,2026-07-01,35.71,227860
24022,2026-06-01,35.71,227860
24897,2026-06-01,35.71,227860
24897,2026-07-01,35.71,227860
24897,2026-05-01,35.71,227860
28085,2026-07-01,35.71,227860
28085,2026-05-01,35.71,227860
28085,2026-06-01,35.71,227860
30844,2026-05-01,35.71,227860
30844,2026-07-01,35.71,227860
30844,2026-06-01,35.71,227860
37317,2026-05-01,35.71,227860
37317,2026-07-01,35.71,227860
37317,2026-06-01,35.71,227860
42750,2026-07-01,35.71,227860
42750,2026-05-01,35.71,227860
42750,2026-06-01,35.71,227860
47765,2026-07-01,35.71,227860
47765,2026-06-01,35.71,227860
47765,2026-05-01,35.71,227860
49417,2026-06-01,35.71,227860
49417,2026-07-01,35.71,227860
49417,2026-05-01,35.71,227860
73862,2026-07-01,35.71,227860
73862,2026-06-01,35.71,227860
73862,2026-05-01,35.71,227860
74313,2026-06-01,35.71,227860
74313,2026-05-01,35.71,227860
74313,2026-07-01,35.71,227860
82126,2026-06-01,35.71,227860
82126,2026-05-01,35.71,227860
82126,2026-07-01,35.71,227860
84038,2026-05-01,35.71,227860
84038,2026-06-01,35.71,227860
84038,2026-07-01,35.71,227860
99329,2026-07-01,35.71,227860
99329,2026-06-01,35.71,227860
99329,2026-05-01,35.71,227860
10291,2026-05-01,35.70,227914
10291,2026-06-01,35.70,227914
10291,2026-07-01,35.70,227914
26520,2026-06-01,35.70,227914
26520,2026-07-01,35.70,227914
26520,2026-05-01,35.70,227914
33427,2026-05-01,35.70,227914
33427,2026-07-01,35.70,227914
33427,2026-06-01,35.70,227914
40711,2026-07-01,35.70,227914
40711,2026-06-01,35.70,227914
40711,2026-05-01,35.70,227914
43345,2026-07-01,35.70,227914
43345,2026-05-01,35.70,227914
43345,2026-06-01,35.70,227914
49629,2026-06-01,35.70,227914
49629,2026-07-01,35.70,227914
49629,2026-05-01,35.70,227914
52962,2026-05-01,35.70,227914
52962,2026-07-01,35.70,227914
52962,2026-06-01,35.70,227914
55387,2026-05-01,35.70,227914
55387,2026-07-01,35.70,227914
55387,2026-06-01,35.70,227914
71796,2026-07-01,35.70,227914
71796,2026-05-01,35.70,227914
71796,2026-06-01,35.70,227914
76011,2026-06-01,35.70,227914
76011,2026-05-01,35.70,227914
76011,2026-07-01,35.70,227914
81334,2026-05-01,35.70,227914
81334,2026-07-01,35.70,227914
81334,2026-06-01,35.70,227914
83134,2026-05-01,35.70,227914
83134,2026-06-01,35.70,227914
83134,2026-07-01,35.70,227914
88371,2026-07-01,35.70,227914
88371,2026-05-01,35.70,227914
88371,2026-06-01,35.70,227914
96943,2026-06-01,35.70,227914
96943,2026-05-01,35.70,227914
96943,2026-07-01,35.70,227914
7843,2026-06-01,35.68,227956
7843,2026-05-01,35.68,227956
7843,2026-07-01,35.68,227956
13357,2026-05-01,35.68,227956
13357,2026-07-01,35.68,227956
13357,2026-06-01,35.68,227956
20425,2026-06-01,35.68,227956
20425,2026-07-01,35.68,227956
20425,2026-05-01,35.68,227956
20983,2026-05-01,35.68,227956
20983,2026-06-01,35.68,227956
20983,2026-07-01,35.68,227956
25230,2026-07-01,35.68,227956
25230,2026-06-01,35.68,227956
25230,2026-05-01,35.68,227956
31619,2026-07-01,35.68,227956
31619,2026-06-01,35.68,227956
31619,2026-05-01,35.68,227956
35966,2026-07-01,35.68,227956
35966,2026-06-01,35.68,227956
35966,2026-05-01,35.68,227956
36952,2026-05-01,35.68,227956
36952,2026-06-01,35.68,227956
36952,2026-07-01,35.68,227956
43159,2026-06-01,35.68,227956
43159,2026-05-01,35.68,227956
43159,2026-07-01,35.68,227956
44008,2026-07-01,35.68,227956
44008,2026-06-01,35.68,227956
44008,2026-05-01,35.68,227956
44982,2026-07-01,35.68,227956
44982,2026-06-01,35.68,227956
44982,2026-05-01,35.68,227956
50157,2026-06-01,35.68,227956
50157,2026-05-01,35.68,227956
50157,2026-07-01,35.68,227956
50172,2026-07-01,35.68,227956
50172,2026-05-01,35.68,227956
50172,2026-06-01,35.68,227956
69920,2026-07-01,35.68,227956
69920,2026-05-01,35.68,227956
69920,2026-06-01,35.68,227956
72137,2026-06-01,35.68,227956
72137,2026-07-01,35.68,227956
72137,2026-05-01,35.68,227956
79797,2026-05-01,35.68,227956
79797,2026-07-01,35.68,227956
79797,2026-06-01,35.68,227956
1918,2026-07-01,35.67,228004
1918,2026-05-01,35.67,228004
1918,2026-06-01,35.67,228004
7384,2026-05-01,35.67,228004
7384,2026-06-01,35.67,228004
7384,2026-07-01,35.67,228004
7401,2026-05-01,35.67,228004
7401,2026-07-01,35.67,228004
7401,2026-06-01,35.67,228004
16061,2026-06-01,35.67,228004
16061,2026-07-01,35.67,228004
16061,2026-05-01,35.67,228004
17087,2026-05-01,35.67,228004
17087,2026-06-01,35.67,228004
17087,2026-07-01,35.67,228004
25477,2026-06-01,35.67,228004
25477,2026-05-01,35.67,228004
25477,2026-07-01,35.67,228004
32924,2026-05-01,35.67,228004
32924,2026-06-01,35.67,228004
32924,2026-07-01,35.67,228004
48236,2026-05-01,35.67,228004
48236,2026-07-01,35.67,228004
48236,2026-06-01,35.67,228004
49961,2026-05-01,35.67,228004
49961,2026-06-01,35.67,228004
49961,2026-07-01,35.67,228004
50658,2026-05-01,35.67,228004
50658,2026-07-01,35.67,228004
50658,2026-06-01,35.67,228004
58235,2026-06-01,35.67,228004
58235,2026-07-01,35.67,228004
58235,2026-05-01,35.67,228004
77341,2026-05-01,35.67,228004
77341,2026-07-01,35.67,228004
77341,2026-06-01,35.67,228004
80247,2026-06-01,35.67,228004
80247,2026-07-01,35.67,228004
80247,2026-05-01,35.67,228004
80609,2026-07-01,35.67,228004
80609,2026-05-01,35.67,228004
80609,2026-06-01,35.67,228004
85943,2026-06-01,35.67,228004
85943,2026-07-01,35.67,228004
85943,2026-05-01,35.67,228004
89365,2026-07-01,35.67,228004
89365,2026-06-01,35.67,228004
89365,2026-05-01,35.67,228004
95881,2026-07-01,35.67,228004
95881,2026-05-01,35.67,228004
95881,2026-06-01,35.67,228004
97320,2026-06-01,35.67,228004
97320,2026-07-01,35.67,228004
97320,2026-05-01,35.67,228004
97590,2026-06-01,35.67,228004
97590,2026-05-01,35.67,228004
97590,2026-07-01,35.67,228004
11588,2026-05-01,35.66,228061
11588,2026-06-01,35.66,228061
11588,2026-07-01,35.66,228061
32688,2026-06-01,35.66,228061
32688,2026-07-01,35.66,228061
32688,2026-05-01,35.66,228061
33962,2026-06-01,35.66,228061
33962,2026-07-01,35.66,228061
33962,2026-05-01,35.66,228061
35824,2026-07-01,35.66,228061
35824,2026-06-01,35.66,228061
35824,2026-05-01,35.66,228061
42053,2026-06-01,35.66,228061
42053,2026-05-01,35.66,228061
42053,2026-07-01,35.66,228061
43023,2026-06-01,35.66,228061
43023,2026-07-01,35.66,228061
43023,2026-05-01,35.66,228061
46896,2026-05-01,35.66,228061
46896,2026-06-01,35.66,228061
46896,2026-07-01,35.66,228061
49347,2026-06-01,35.66,228061
49347,2026-05-01,35.66,228061
49347,2026-07-01,35.66,228061
61853,2026-07-01,35.66,228061
61853,2026-06-01,35.66,228061
61853,2026-05-01,35.66,228061
62532,2026-06-01,35.66,228061
62532,2026-07-01,35.66,228061
62532,2026-05-01,35.66,228061
62644,2026-05-01,35.66,228061
62644,2026-06-01,35.66,228061
62644,2026-07-01,35.66,228061
72377,2026-06-01,35.66,228061
72377,2026-05-01,35.66,228061
72377,2026-07-01,35.66,228061
78371,2026-06-01,35.66,228061
78371,2026-07-01,35.66,228061
78371,2026-05-01,35.66,228061
82976,2026-05-01,35.66,228061
82976,2026-07-01,35.66,228061
82976,2026-06-01,35.66,228061
82999,2026-05-01,35.66,228061
82999,2026-07-01,35.66,228061
82999,2026-06-01,35.66,228061
83157,2026-05-01,35.66,228061
83157,2026-06-01,35.66,228061
83157,2026-07-01,35.66,228061
87378,2026-06-01,35.66,228061
87378,2026-07-01,35.66,228061
87378,2026-05-01,35.66,228061
98673,2026-06-01,35.66,228061
98673,2026-07-01,35.66,228061
98673,2026-05-01,35.66,228061
3880,2026-06-01,35.65,228115
3880,2026-07-01,35.65,228115
3880,2026-05-01,35.65,228115
5169,2026-07-01,35.65,228115
5169,2026-06-01,35.65,228115
5169,2026-05-01,35.65,228115
11122,2026-06-01,35.65,228115
11122,2026-05-01,35.65,228115
11122,2026-07-01,35.65,228115
13259,2026-05-01,35.65,228115
13259,2026-06-01,35.65,228115
13259,2026-07-01,35.65,228115
14552,2026-05-01,35.65,228115
14552,2026-07-01,35.65,228115
14552,2026-06-01,35.65,228115
15515,2026-07-01,35.65,228115
15515,2026-05-01,35.65,228115
15515,2026-06-01,35.65,228115
20919,2026-06-01,35.65,228115
20919,2026-07-01,35.65,228115
20919,2026-05-01,35.65,228115
21110,2026-05-01,35.65,228115
21110,2026-06-01,35.65,228115
21110,2026-07-01,35.65,228115
69690,2026-07-01,35.65,228115
69690,2026-05-01,35.65,228115
69690,2026-06-01,35.65,228115
71158,2026-06-01,35.65,228115
71158,2026-05-01,35.65,228115
71158,2026-07-01,35.65,228115
79061,2026-05-01,35.65,228115
79061,2026-07-01,35.65,228115
79061,2026-06-01,35.65,228115
85188,2026-05-01,35.65,228115
85188,2026-06-01,35.65,228115
85188,2026-07-01,35.65,228115
96452,2026-05-01,35.65,228115
96452,2026-07-01,35.65,228115
96452,2026-06-01,35.65,228115
3249,2026-06-01,35.64,228154
3249,2026-07-01,35.64,228154
3249,2026-05-01,35.64,228154
18990,2026-07-01,35.64,228154
18990,2026-05-01,35.64,228154
18990,2026-06-01,35.64,228154
23308,2026-06-01,35.64,228154
23308,2026-05-01,35.64,228154
23308,2026-07-01,35.64,228154
27894,2026-07-01,35.64,228154
27894,2026-06-01,35.64,228154
27894,2026-05-01,35.64,228154
29977,2026-07-01,35.64,228154
29977,2026-05-01,35.64,228154
29977,2026-06-01,35.64,228154
38788,2026-07-01,35.64,228154
38788,2026-06-01,35.64,228154
38788,2026-05-01,35.64,228154
42251,2026-07-01,35.64,228154
42251,2026-05-01,35.64,228154
42251,2026-06-01,35.64,228154
46291,2026-07-01,35.64,228154
46291,2026-06-01,35.64,228154
46291,2026-05-01,35.64,228154
55220,2026-07-01,35.64,228154
55220,2026-06-01,35.64,228154
55220,2026-05-01,35.64,228154
64167,2026-06-01,35.64,228154
64167,2026-07-01,35.64,228154
64167,2026-05-01,35.64,228154
71691,2026-06-01,35.64,228154
71691,2026-05-01,35.64,228154
71691,2026-07-01,35.64,228154
72898,2026-05-01,35.64,228154
72898,2026-07-01,35.64,228154
72898,2026-06-01,35.64,228154
73084,2026-06-01,35.64,228154
73084,2026-05-01,35.64,228154
73084,2026-07-01,35.64,228154
84141,2026-05-01,35.64,228154
84141,2026-06-01,35.64,228154
84141,2026-07-01,35.64,228154
84909,2026-06-01,35.64,228154
84909,2026-05-01,35.64,228154
84909,2026-07-01,35.64,228154
87709,2026-05-01,35.64,228154
87709,2026-06-01,35.64,228154
87709,2026-07-01,35.64,228154
88630,2026-05-01,35.64,228154
88630,2026-07-01,35.64,228154
88630,2026-06-01,35.64,228154
95187,2026-07-01,35.64,228154
95187,2026-06-01,35.64,228154
95187,2026-05-01,35.64,228154
1041,2026-05-01,35.63,228208
1041,2026-06-01,35.63,228208
1041,2026-07-01,35.63,228208
8317,2026-05-01,35.63,228208
8317,2026-07-01,35.63,228208
8317,2026-06-01,35.63,228208
19945,2026-07-01,35.63,228208
19945,2026-05-01,35.63,228208
19945,2026-06-01,35.63,228208
25080,2026-07-01,35.63,228208
25080,2026-06-01,35.63,228208
25080,2026-05-01,35.63,228208
30291,2026-06-01,35.63,228208
30291,2026-05-01,35.63,228208
30291,2026-07-01,35.63,228208
47718,2026-06-01,35.63,228208
47718,2026-05-01,35.63,228208
47718,2026-07-01,35.63,228208
50611,2026-06-01,35.63,228208
50611,2026-07-01,35.63,228208
50611,2026-05-01,35.63,228208
52700,2026-06-01,35.63,228208
52700,2026-07-01,35.63,228208
52700,2026-05-01,35.63,228208
53545,2026-07-01,35.63,228208
53545,2026-06-01,35.63,228208
53545,2026-05-01,35.63,228208
58170,2026-07-01,35.63,228208
58170,2026-06-01,35.63,228208
58170,2026-05-01,35.63,228208
58361,2026-05-01,35.63,228208
58361,2026-06-01,35.63,228208
58361,2026-07-01,35.63,228208
70258,2026-07-01,35.63,228208
70258,2026-06-01,35.63,228208
70258,2026-05-01,35.63,228208
70861,2026-06-01,35.63,228208
70861,2026-05-01,35.63,228208
70861,2026-07-01,35.63,228208
71318,2026-06-01,35.63,228208
71318,2026-07-01,35.63,228208
71318,2026-05-01,35.63,228208
89519,2026-06-01,35.63,228208
89519,2026-07-01,35.63,228208
89519,2026-05-01,35.63,228208
89933,2026-05-01,35.63,228208
89933,2026-06-01,35.63,228208
89933,2026-07-01,35.63,228208
4069,2026-07-01,35.62,228256
4069,2026-05-01,35.62,228256
4069,2026-06-01,35.62,228256
9611,2026-05-01,35.62,228256
9611,2026-06-01,35.62,228256
9611,2026-07-01,35.62,228256
10070,2026-06-01,35.62,228256
10070,2026-05-01,35.62,228256
10070,2026-07-01,35.62,228256
26239,2026-06-01,35.62,228256
26239,2026-07-01,35.62,228256
26239,2026-05-01,35.62,228256
36960,2026-06-01,35.62,228256
36960,2026-05-01,35.62,228256
36960,2026-07-01,35.62,228256
38376,2026-06-01,35.62,228256
38376,2026-07-01,35.62,228256
38376,2026-05-01,35.62,228256
41244,2026-05-01,35.62,228256
41244,2026-06-01,35.62,228256
41244,2026-07-01,35.62,228256
46590,2026-07-01,35.62,228256
46590,2026-05-01,35.62,228256
46590,2026-06-01,35.62,228256
50356,2026-06-01,35.62,228256
50356,2026-07-01,35.62,228256
50356,2026-05-01,35.62,228256
54167,2026-05-01,35.62,228256
54167,2026-07-01,35.62,228256
54167,2026-06-01,35.62,228256
56528,2026-07-01,35.62,228256
56528,2026-06-01,35.62,228256
56528,2026-05-01,35.62,228256
65588,2026-07-01,35.62,228256
65588,2026-05-01,35.62,228256
65588,2026-06-01,35.62,228256
71780,2026-07-01,35.62,228256
71780,2026-05-01,35.62,228256
71780,2026-06-01,35.62,228256
72471,2026-05-01,35.62,228256
72471,2026-07-01,35.62,228256
72471,2026-06-01,35.62,228256
74875,2026-06-01,35.62,228256
74875,2026-05-01,35.62,228256
74875,2026-07-01,35.62,228256
90887,2026-05-01,35.62,228256
90887,2026-06-01,35.62,228256
90887,2026-07-01,35.62,228256
92458,2026-07-01,35.62,228256
92458,2026-05-01,35.62,228256
92458,2026-06-01,35.62,228256
93352,2026-05-01,35.62,228256
93352,2026-07-01,35.62,228256
93352,2026-06-01,35.62,228256
93870,2026-06-01,35.62,228256
93870,2026-05-01,35.62,228256
93870,2026-07-01,35.62,228256
99421,2026-06-01,35.62,228256
99421,2026-05-01,35.62,228256
99421,2026-07-01,35.62,228256
2488,2026-05-01,35.61,228316
2488,2026-07-01,35.61,228316
2488,2026-06-01,35.61,228316
3985,2026-07-01,35.61,228316
3985,2026-06-01,35.61,228316
3985,2026-05-01,35.61,228316
7649,2026-06-01,35.61,228316
7649,2026-05-01,35.61,228316
7649,2026-07-01,35.61,228316
8674,2026-05-01,35.61,228316
8674,2026-07-01,35.61,228316
8674,2026-06-01,35.61,228316
10323,2026-05-01,35.61,228316
10323,2026-07-01,35.61,228316
10323,2026-06-01,35.61,228316
13674,2026-07-01,35.61,228316
13674,2026-06-01,35.61,228316
13674,2026-05-01,35.61,228316
13768,2026-07-01,35.61,228316
13768,2026-05-01,35.61,228316
13768,2026-06-01,35.61,228316
17004,2026-06-01,35.61,228316
17004,2026-07-01,35.61,228316
17004,2026-05-01,35.61,228316
19867,2026-07-01,35.61,228316
19867,2026-05-01,35.61,228316
19867,2026-06-01,35.61,228316
39031,2026-06-01,35.61,228316
39031,2026-05-01,35.61,228316
39031,2026-07-01,35.61,228316
45541,2026-06-01,35.61,228316
45541,2026-05-01,35.61,228316
45541,2026-07-01,35.61,228316
48070,2026-05-01,35.61,228316
48070,2026-06-01,35.61,228316
48070,2026-07-01,35.61,228316
64722,2026-07-01,35.61,228316
64722,2026-05-01,35.61,228316
64722,2026-06-01,35.61,228316
65838,2026-06-01,35.61,228316
65838,2026-07-01,35.61,228316
65838,2026-05-01,35.61,228316
79341,2026-07-01,35.61,228316
79341,2026-06-01,35.61,228316
79341,2026-05-01,35.61,228316
80688,2026-06-01,35.61,228316
80688,2026-05-01,35.61,228316
80688,2026-07-01,35.61,228316
89756,2026-06-01,35.61,228316
89756,2026-07-01,35.61,228316
89756,2026-05-01,35.61,228316
95263,2026-05-01,35.61,228316
95263,2026-06-01,35.61,228316
95263,2026-07-01,35.61,228316
98011,2026-06-01,35.61,228316
98011,2026-05-01,35.61,228316
98011,2026-07-01,35.61,228316
98620,2026-06-01,35.61,228316
98620,2026-05-01,35.61,228316
98620,2026-07-01,35.61,228316
99718,2026-07-01,35.61,228316
99718,2026-05-01,35.61,228316
99718,2026-06-01,35.61,228316
5998,2026-05-01,35.60,228379
5998,2026-07-01,35.60,228379
