customerid,paymentdate,payment,runningtotal
99285,2026-07-05,46.36,16218978.66
99288,2026-07-05,27.49,16218978.66
99289,2026-07-05,57.61,16218978.66
99290,2026-07-05,31.58,16218978.66
99292,2026-07-05,147.42,16218978.66
99293,2026-07-05,40.17,16218978.66
99294,2026-07-05,140.91,16218978.66
99298,2026-07-05,78.51,16218978.66
99301,2026-07-05,42.15,16218978.66
99306,2026-07-05,77.26,16218978.66
99307,2026-07-05,70.67,16218978.66
99308,2026-07-05,89.41,16218978.66
99309,2026-07-05,46.90,16218978.66
99310,2026-07-05,37.54,16218978.66
99311,2026-07-05,38.21,16218978.66
99313,2026-07-05,44.23,16218978.66
99316,2026-07-05,45.12,16218978.66
99318,2026-07-05,28.04,16218978.66
99321,2026-07-05,124.98,16218978.66
99331,2026-07-05,41.84,16218978.66
99332,2026-07-05,154.45,16218978.66
99334,2026-07-05,66.94,16218978.66
99335,2026-07-05,82.00,16218978.66
99337,2026-07-05,33.43,16218978.66
99341,2026-07-05,36.52,16218978.66
99349,2026-07-05,90.29,16218978.66
99350,2026-07-05,39.14,16218978.66
99354,2026-07-05,44.73,16218978.66
99355,2026-07-05,29.74,16218978.66
99356,2026-07-05,123.80,16218978.66
99357,2026-07-05,45.45,16218978.66
99358,2026-07-05,65.14,16218978.66
99360,2026-07-05,45.68,16218978.66
99362,2026-07-05,127.02,16218978.66
99366,2026-07-05,37.13,16218978.66
99367,2026-07-05,38.47,16218978.66
99372,2026-07-05,22.60,16218978.66
99373,2026-07-05,34.26,16218978.66
99376,2026-07-05,76.44,16218978.66
99378,2026-07-05,36.77,16218978.66
99380,2026-07-05,82.17,16218978.66
99383,2026-07-05,80.77,16218978.66
99384,2026-07-05,76.98,16218978.66
99387,2026-07-05,46.20,16218978.66
99388,2026-07-05,123.99,16218978.66
99393,2026-07-05,57.27,16218978.66
99395,2026-07-05,130.23,16218978.66
99397,2026-07-05,29.51,16218978.66
99398,2026-07-05,82.06,16218978.66
99400,2026-07-05,27.92,16218978.66
99401,2026-07-05,76.14,16218978.66
99404,2026-07-05,89.05,16218978.66
99405,2026-07-05,40.76,16218978.66
99406,2026-07-05,112.14,16218978.66
99408,2026-07-05,33.97,16218978.66
99410,2026-07-05,120.19,16218978.66
99414,2026-07-05,44.43,16218978.66
99417,2026-07-05,33.37,16218978.66
99419,2026-07-05,67.06,16218978.66
99421,2026-07-05,35.62,16218978.66
99423,2026-07-05,75.33,16218978.66
99429,2026-07-05,135.85,16218978.66
99430,2026-07-05,45.79,16218978.66
99433,2026-07-05,40.01,16218978.66
99435,2026-07-05,110.71,16218978.66
99436,2026-07-05,149.85,16218978.66
99438,2026-07-05,76.71,16218978.66
99439,2026-07-05,38.08,16218978.66
99441,2026-07-05,28.15,16218978.66
99443,2026-07-05,70.56,16218978.66
99446,2026-07-05,30.83,16218978.66
99451,2026-07-05,83.82,16218978.66
99452,2026-07-05,33.93,16218978.66
99453,2026-07-05,126.11,16218978.66
99456,2026-07-05,100.22,16218978.66
99457,2026-07-05,38.30,16218978.66
99458,2026-07-05,150.21,16218978.66
99461,2026-07-05,23.34,16218978.66
99463,2026-07-05,158.95,16218978.66
99467,2026-07-05,36.71,16218978.66
99468,2026-07-05,60.63,16218978.66
99469,2026-07-05,60.66,16218978.66
99470,2026-07-05,33.08,16218978.66
99471,2026-07-05,122.40,16218978.66
99472,2026-07-05,41.16,16218978.66
99473,2026-07-05,29.34,16218978.66
99476,2026-07-05,25.40,16218978.66
99478,2026-07-05,78.22,16218978.66
99480,2026-07-05,44.94,16218978.66
99481,2026-07-05,39.04,16218978.66
99482,2026-07-05,64.81,16218978.66
99483,2026-07-05,135.77,16218978.66
99484,2026-07-05,75.44,16218978.66
99487,2026-07-05,62.58,16218978.66
99488,2026-07-05,68.99,16218978.66
99490,2026-07-05,75.15,16218978.66
99495,2026-07-05,29.24,16218978.66
99497,2026-07-05,42.99,16218978.66
99499,2026-07-05,35.15,16218978.66
99500,2026-07-05,27.40,16218978.66
99502,2026-07-05,43.47,16218978.66
99507,2026-07-05,55.80,16218978.66
99508,2026-07-05,99.30,16218978.66
99509,2026-07-05,24.87,16218978.66
99510,2026-07-05,157.70,16218978.66
99511,2026-07-05,58.23,16218978.66
99513,2026-07-05,24.87,16218978.66
99514,2026-07-05,66.51,16218978.66
99515,2026-07-05,30.17,16218978.66
99517,2026-07-05,71.84,16218978.66
99519,2026-07-05,80.32,16218978.66
99520,2026-07-05,65.06,16218978.66
99522,2026-07-05,37.47,16218978.66
99523,2026-07-05,44.17,16218978.66
99524,2026-07-05,144.91,16218978.66
99526,2026-07-05,73.69,16218978.66
99527,2026-07-05,149.96,16218978.66
99532,2026-07-05,77.23,16218978.66
99534,2026-07-05,54.48,16218978.66
99537,2026-07-05,77.02,16218978.66
99538,2026-07-05,56.06,16218978.66
99540,2026-07-05,67.70,16218978.66
99542,2026-07-05,47.97,16218978.66
99545,2026-07-05,55.94,16218978.66
99547,2026-07-05,32.84,16218978.66
99548,2026-07-05,65.47,16218978.66
99549,2026-07-05,22.17,16218978.66
99550,2026-07-05,102.36,16218978.66
99554,2026-07-05,46.21,16218978.66
99557,2026-07-05,148.41,16218978.66
99562,2026-07-05,62.30,16218978.66
99567,2026-07-05,42.52,16218978.66
99569,2026-07-05,56.18,16218978.66
99570,2026-07-05,46.79,16218978.66
99572,2026-07-05,80.77,16218978.66
99573,2026-07-05,35.16,16218978.66
99577,2026-07-05,136.04,16218978.66
99582,2026-07-05,26.26,16218978.66
99589,2026-07-05,30.97,16218978.66
99590,2026-07-05,125.01,16218978.66
99592,2026-07-05,56.96,16218978.66
99595,2026-07-05,74.60,16218978.66
99599,2026-07-05,131.91,16218978.66
99600,2026-07-05,39.91,16218978.66
99602,2026-07-05,33.80,16218978.66
99603,2026-07-05,37.89,16218978.66
99606,2026-07-05,30.54,16218978.66
99608,2026-07-05,38.69,16218978.66
99610,2026-07-05,41.06,16218978.66
99611,2026-07-05,145.34,16218978.66
99613,2026-07-05,78.24,16218978.66
99615,2026-07-05,41.73,16218978.66
99619,2026-07-05,39.63,16218978.66
99622,2026-07-05,87.81,16218978.66
99625,2026-07-05,146.49,16218978.66
99626,2026-07-05,23.61,16218978.66
99627,2026-07-05,22.37,16218978.66
99629,2026-07-05,103.07,16218978.66
99631,2026-07-05,57.63,16218978.66
99632,2026-07-05,30.99,16218978.66
99634,2026-07-05,47.65,16218978.66
99637,2026-07-05,47.36,16218978.66
99640,2026-07-05,104.39,16218978.66
99641,2026-07-05,23.79,16218978.66
99642,2026-07-05,62.16,16218978.66
99644,2026-07-05,102.41,16218978.66
99647,2026-07-05,33.33,16218978.66
99652,2026-07-05,68.09,16218978.66
99654,2026-07-05,61.53,16218978.66
99657,2026-07-05,130.20,16218978.66
99658,2026-07-05,69.21,16218978.66
99662,2026-07-05,46.88,16218978.66
99664,2026-07-05,145.59,16218978.66
99667,2026-07-05,89.52,16218978.66
99669,2026-07-05,37.82,16218978.66
99672,2026-07-05,34.39,16218978.66
99677,2026-07-05,71.75,16218978.66
99678,2026-07-05,27.08,16218978.66
99682,2026-07-05,75.32,16218978.66
99683,2026-07-05,44.54,16218978.66
99685,2026-07-05,71.05,16218978.66
99686,2026-07-05,22.45,16218978.66
99690,2026-07-05,24.02,16218978.66
99691,2026-07-05,41.94,16218978.66
99696,2026-07-05,137.68,16218978.66
99698,2026-07-05,42.40,16218978.66
99699,2026-07-05,30.03,16218978.66
99700,2026-07-05,24.08,16218978.66
99703,2026-07-05,122.48,16218978.66
99705,2026-07-05,25.56,16218978.66
99706,2026-07-05,22.18,16218978.66
99707,2026-07-05,68.90,16218978.66
99709,2026-07-05,47.80,16218978.66
99711,2026-07-05,27.62,16218978.66
99715,2026-07-05,29.31,16218978.66
99719,2026-07-05,29.84,16218978.66
99721,2026-07-05,68.34,16218978.66
99724,2026-07-05,36.56,16218978.66
99726,2026-07-05,33.16,16218978.66
99728,2026-07-05,44.54,16218978.66
99729,2026-07-05,68.81,16218978.66
99732,2026-07-05,103.88,16218978.66
99733,2026-07-05,76.30,16218978.66
99734,2026-07-05,110.11,16218978.66
99735,2026-07-05,35.75,16218978.66
99736,2026-07-05,75.62,16218978.66
99738,2026-07-05,42.87,16218978.66
99739,2026-07-05,44.92,16218978.66
99742,2026-07-05,64.07,16218978.66
99747,2026-07-05,35.34,16218978.66
99748,2026-07-05,34.10,16218978.66
99751,2026-07-05,58.37,16218978.66
99754,2026-07-05,84.88,16218978.66
99758,2026-07-05,59.14,16218978.66
99759,2026-07-05,29.52,16218978.66
99761,2026-07-05,80.23,16218978.66
99764,2026-07-05,24.26,16218978.66
99766,2026-07-05,158.65,16218978.66
99768,2026-07-05,76.03,16218978.66
99769,2026-07-05,33.31,16218978.66
99770,2026-07-05,72.93,16218978.66
99772,2026-07-05,114.80,16218978.66
99777,2026-07-05,148.46,16218978.66
99781,2026-07-05,36.69,16218978.66
99784,2026-07-05,55.65,16218978.66
99785,2026-07-05,45.70,16218978.66
99787,2026-07-05,27.25,16218978.66
99790,2026-07-05,27.06,16218978.66
99793,2026-07-05,39.15,16218978.66
99795,2026-07-05,143.77,16218978.66
99797,2026-07-05,114.01,16218978.66
99800,2026-07-05,33.60,16218978.66
99802,2026-07-05,25.25,16218978.66
99803,2026-07-05,72.98,16218978.66
99809,2026-07-05,33.79,16218978.66
99810,2026-07-05,32.11,16218978.66
99812,2026-07-05,154.43,16218978.66
99815,2026-07-05,83.75,16218978.66
99822,2026-07-05,69.57,16218978.66
99823,2026-07-05,36.67,16218978.66
99825,2026-07-05,54.27,16218978.66
99826,2026-07-05,22.52,16218978.66
99829,2026-07-05,128.18,16218978.66
99831,2026-07-05,34.10,16218978.66
99832,2026-07-05,78.85,16218978.66
99833,2026-07-05,80.03,16218978.66
99834,2026-07-05,67.46,16218978.66
99836,2026-07-05,74.74,16218978.66
99839,2026-07-05,34.80,16218978.66
99842,2026-07-05,136.51,16218978.66
99843,2026-07-05,32.96,16218978.66
99844,2026-07-05,46.02,16218978.66
99845,2026-07-05,78.99,16218978.66
99847,2026-07-05,40.78,16218978.66
99851,2026-07-05,139.13,16218978.66
99853,2026-07-05,45.81,16218978.66
99860,2026-07-05,54.56,16218978.66
99861,2026-07-05,98.80,16218978.66
99862,2026-07-05,85.81,16218978.66
99863,2026-07-05,88.20,16218978.66
99864,2026-07-05,42.07,16218978.66
99866,2026-07-05,63.11,16218978.66
99867,2026-07-05,27.97,16218978.66
99870,2026-07-05,31.27,16218978.66
99871,2026-07-05,37.67,16218978.66
99875,2026-07-05,107.58,16218978.66
99878,2026-07-05,38.04,16218978.66
99881,2026-07-05,43.69,16218978.66
99882,2026-07-05,37.98,16218978.66
99884,2026-07-05,139.56,16218978.66
99887,2026-07-05,35.93,16218978.66
99889,2026-07-05,27.65,16218978.66
99892,2026-07-05,62.73,16218978.66
99893,2026-07-05,21.74,16218978.66
99897,2026-07-05,134.16,16218978.66
99898,2026-07-05,124.26,16218978.66
99899,2026-07-05,42.73,16218978.66
99901,2026-07-05,59.98,16218978.66
99902,2026-07-05,35.91,16218978.66
99903,2026-07-05,27.24,16218978.66
99906,2026-07-05,48.10,16218978.66
99907,2026-07-05,23.38,16218978.66
99908,2026-07-05,28.37,16218978.66
99909,2026-07-05,29.94,16218978.66
99910,2026-07-05,41.12,16218978.66
99914,2026-07-05,41.67,16218978.66
99916,2026-07-05,121.86,16218978.66
99918,2026-07-05,46.67,16218978.66
99919,2026-07-05,30.24,16218978.66
99920,2026-07-05,99.49,16218978.66
99922,2026-07-05,148.37,16218978.66
99924,2026-07-05,27.89,16218978.66
99933,2026-07-05,39.48,16218978.66
99936,2026-07-05,38.69,16218978.66
99937,2026-07-05,85.66,16218978.66
99943,2026-07-05,22.53,16218978.66
99947,2026-07-05,134.49,16218978.66
99953,2026-07-05,81.08,16218978.66
99955,2026-07-05,138.58,16218978.66
99958,2026-07-05,88.05,16218978.66
99959,2026-07-05,22.63,16218978.66
99960,2026-07-05,42.04,16218978.66
99963,2026-07-05,145.11,16218978.66
99964,2026-07-05,28.22,16218978.66
99965,2026-07-05,81.94,16218978.66
99968,2026-07-05,68.04,16218978.66
99970,2026-07-05,73.38,16218978.66
99971,2026-07-05,47.53,16218978.66
99975,2026-07-05,31.28,16218978.66
99977,2026-07-05,136.68,16218978.66
99979,2026-07-05,99.44,16218978.66
99982,2026-07-05,33.48,16218978.66
99985,2026-07-05,63.73,16218978.66
99990,2026-07-05,63.54,16218978.66
99992,2026-07-05,72.73,16218978.66
99993,2026-07-05,41.69,16218978.66
99994,2026-07-05,150.16,16218978.66
99996,2026-07-05,70.53,16218978.66
99999,2026-07-05,27.76,16218978.66
3,2026-07-06,76.38,17380602.09
41,2026-07-06,37.51,17380602.09
43,2026-07-06,38.13,17380602.09
55,2026-07-06,131.26,17380602.09
57,2026-07-06,32.53,17380602.09
60,2026-07-06,28.38,17380602.09
63,2026-07-06,81.72,17380602.09
71,2026-07-06,35.95,17380602.09
74,2026-07-06,28.22,17380602.09
87,2026-07-06,25.98,17380602.09
94,2026-07-06,80.60,17380602.09
101,2026-07-06,151.54,17380602.09
104,2026-07-06,80.42,17380602.09
105,2026-07-06,23.53,17380602.09
116,2026-07-06,40.25,17380602.09
119,2026-07-06,71.23,17380602.09
123,2026-07-06,39.01,17380602.09
125,2026-07-06,56.52,17380602.09
126,2026-07-06,114.36,17380602.09
136,2026-07-06,87.67,17380602.09
150,2026-07-06,25.49,17380602.09
156,2026-07-06,36.89,17380602.09
168,2026-07-06,86.45,17380602.09
174,2026-07-06,31.59,17380602.09
177,2026-07-06,47.83,17380602.09
178,2026-07-06,67.01,17380602.09
189,2026-07-06,32.30,17380602.09
211,2026-07-06,90.12,17380602.09
216,2026-07-06,77.61,17380602.09
220,2026-07-06,34.49,17380602.09
223,2026-07-06,153.44,17380602.09
233,2026-07-06,38.45,17380602.09
244,2026-07-06,85.93,17380602.09
245,2026-07-06,123.42,17380602.09
247,2026-07-06,29.94,17380602.09
248,2026-07-06,99.60,17380602.09
251,2026-07-06,134.67,17380602.09
261,2026-07-06,102.52,17380602.09
270,2026-07-06,42.03,17380602.09
283,2026-07-06,97.54,17380602.09
284,2026-07-06,47.87,17380602.09
285,2026-07-06,59.88,17380602.09
297,2026-07-06,147.11,17380602.09
306,2026-07-06,113.28,17380602.09
308,2026-07-06,40.80,17380602.09
310,2026-07-06,69.33,17380602.09
313,2026-07-06,30.85,17380602.09
325,2026-07-06,83.48,17380602.09
333,2026-07-06,22.80,17380602.09
334,2026-07-06,32.03,17380602.09
335,2026-07-06,126.29,17380602.09
341,2026-07-06,31.23,17380602.09
342,2026-07-06,76.23,17380602.09
345,2026-07-06,43.83,17380602.09
346,2026-07-06,85.56,17380602.09
347,2026-07-06,76.72,17380602.09
348,2026-07-06,36.29,17380602.09
359,2026-07-06,66.90,17380602.09
362,2026-07-06,123.62,17380602.09
363,2026-07-06,59.63,17380602.09
380,2026-07-06,35.04,17380602.09
386,2026-07-06,85.23,17380602.09
389,2026-07-06,42.73,17380602.09
393,2026-07-06,43.73,17380602.09
399,2026-07-06,127.50,17380602.09
400,2026-07-06,37.39,17380602.09
401,2026-07-06,84.82,17380602.09
418,2026-07-06,133.64,17380602.09
420,2026-07-06,46.91,17380602.09
421,2026-07-06,138.33,17380602.09
427,2026-07-06,43.88,17380602.09
429,2026-07-06,21.85,17380602.09
430,2026-07-06,29.86,17380602.09
432,2026-07-06,58.27,17380602.09
439,2026-07-06,33.62,17380602.09
448,2026-07-06,62.71,17380602.09
459,2026-07-06,58.98,17380602.09
460,2026-07-06,139.96,17380602.09
461,2026-07-06,83.05,17380602.09
477,2026-07-06,37.04,17380602.09
483,2026-07-06,44.06,17380602.09
486,2026-07-06,25.12,17380602.09
492,2026-07-06,36.90,17380602.09
508,2026-07-06,77.60,17380602.09
511,2026-07-06,63.93,17380602.09
512,2026-07-06,25.88,17380602.09
516,2026-07-06,139.00,17380602.09
520,2026-07-06,78.10,17380602.09
521,2026-07-06,32.14,17380602.09
539,2026-07-06,159.58,17380602.09
549,2026-07-06,117.02,17380602.09
551,2026-07-06,30.71,17380602.09
552,2026-07-06,45.85,17380602.09
559,2026-07-06,24.14,17380602.09
561,2026-07-06,65.78,17380602.09
569,2026-07-06,31.08,17380602.09
571,2026-07-06,111.30,17380602.09
573,2026-07-06,31.86,17380602.09
574,2026-07-06,48.15,17380602.09
578,2026-07-06,58.20,17380602.09
593,2026-07-06,107.37,17380602.09
594,2026-07-06,106.10,17380602.09
598,2026-07-06,134.33,17380602.09
606,2026-07-06,111.76,17380602.09
611,2026-07-06,101.66,17380602.09
615,2026-07-06,84.37,17380602.09
630,2026-07-06,42.26,17380602.09
636,2026-07-06,139.15,17380602.09
641,2026-07-06,112.26,17380602.09
642,2026-07-06,79.01,17380602.09
652,2026-07-06,25.68,17380602.09
671,2026-07-06,132.12,17380602.09
672,2026-07-06,30.05,17380602.09
675,2026-07-06,30.31,17380602.09
680,2026-07-06,32.32,17380602.09
681,2026-07-06,32.28,17380602.09
686,2026-07-06,75.07,17380602.09
694,2026-07-06,58.67,17380602.09
695,2026-07-06,35.42,17380602.09
698,2026-07-06,35.00,17380602.09
701,2026-07-06,47.55,17380602.09
709,2026-07-06,29.66,17380602.09
713,2026-07-06,145.21,17380602.09
716,2026-07-06,21.84,17380602.09
717,2026-07-06,145.38,17380602.09
718,2026-07-06,133.29,17380602.09
726,2026-07-06,43.11,17380602.09
729,2026-07-06,90.22,17380602.09
732,2026-07-06,30.43,17380602.09
734,2026-07-06,68.52,17380602.09
744,2026-07-06,30.23,17380602.09
749,2026-07-06,32.74,17380602.09
750,2026-07-06,88.79,17380602.09
754,2026-07-06,35.15,17380602.09
756,2026-07-06,83.47,17380602.09
757,2026-07-06,67.59,17380602.09
760,2026-07-06,127.82,17380602.09
763,2026-07-06,73.84,17380602.09
772,2026-07-06,130.65,17380602.09
776,2026-07-06,112.99,17380602.09
800,2026-07-06,61.03,17380602.09
810,2026-07-06,47.57,17380602.09
826,2026-07-06,23.11,17380602.09
835,2026-07-06,34.82,17380602.09
836,2026-07-06,150.06,17380602.09
842,2026-07-06,32.74,17380602.09
861,2026-07-06,29.39,17380602.09
868,2026-07-06,72.43,17380602.09
893,2026-07-06,140.30,17380602.09
894,2026-07-06,41.15,17380602.09
912,2026-07-06,21.49,17380602.09
915,2026-07-06,53.50,17380602.09
924,2026-07-06,68.20,17380602.09
933,2026-07-06,28.80,17380602.09
939,2026-07-06,108.36,17380602.09
943,2026-07-06,29.79,17380602.09
946,2026-07-06,110.39,17380602.09
950,2026-07-06,53.94,17380602.09
951,2026-07-06,74.17,17380602.09
957,2026-07-06,159.67,17380602.09
961,2026-07-06,40.76,17380602.09
963,2026-07-06,42.14,17380602.09
971,2026-07-06,117.74,17380602.09
976,2026-07-06,44.58,17380602.09
982,2026-07-06,29.78,17380602.09
985,2026-07-06,115.54,17380602.09
988,2026-07-06,85.62,17380602.09
990,2026-07-06,47.50,17380602.09
995,2026-07-06,36.04,17380602.09
996,2026-07-06,79.48,17380602.09
1003,2026-07-06,131.64,17380602.09
1004,2026-07-06,23.86,17380602.09
1008,2026-07-06,21.41,17380602.09
1015,2026-07-06,25.21,17380602.09
1021,2026-07-06,159.94,17380602.09
1023,2026-07-06,74.15,17380602.09
1027,2026-07-06,24.00,17380602.09
1030,2026-07-06,44.97,17380602.09
1035,2026-07-06,121.81,17380602.09
1038,2026-07-06,47.96,17380602.09
1044,2026-07-06,46.30,17380602.09
1048,2026-07-06,44.73,17380602.09
1068,2026-07-06,152.70,17380602.09
1070,2026-07-06,112.94,17380602.09
1073,2026-07-06,28.94,17380602.09
1096,2026-07-06,70.42,17380602.09
1099,2026-07-06,78.11,17380602.09
1103,2026-07-06,45.08,17380602.09
1105,2026-07-06,26.65,17380602.09
1111,2026-07-06,44.44,17380602.09
1118,2026-07-06,147.23,17380602.09
1122,2026-07-06,148.23,17380602.09
1133,2026-07-06,112.68,17380602.09
1134,2026-07-06,23.05,17380602.09
1137,2026-07-06,97.69,17380602.09
1144,2026-07-06,109.30,17380602.09
1147,2026-07-06,31.90,17380602.09
1159,2026-07-06,22.36,17380602.09
1175,2026-07-06,42.56,17380602.09
1176,2026-07-06,33.43,17380602.09
1179,2026-07-06,46.04,17380602.09
1185,2026-07-06,36.89,17380602.09
1186,2026-07-06,28.71,17380602.09
1187,2026-07-06,45.50,17380602.09
1190,2026-07-06,30.44,17380602.09
1194,2026-07-06,60.68,17380602.09
1197,2026-07-06,73.11,17380602.09
1200,2026-07-06,106.24,17380602.09
1217,2026-07-06,114.21,17380602.09
1222,2026-07-06,117.63,17380602.09
1227,2026-07-06,44.97,17380602.09
1230,2026-07-06,68.84,17380602.09
1236,2026-07-06,157.79,17380602.09
1238,2026-07-06,47.79,17380602.09
1245,2026-07-06,89.03,17380602.09
1246,2026-07-06,82.98,17380602.09
1249,2026-07-06,70.61,17380602.09
1254,2026-07-06,27.09,17380602.09
1259,2026-07-06,25.23,17380602.09
1262,2026-07-06,25.72,17380602.09
1264,2026-07-06,82.82,17380602.09
1266,2026-07-06,149.98,17380602.09
1269,2026-07-06,45.22,17380602.09
1272,2026-07-06,60.67,17380602.09
1279,2026-07-06,71.85,17380602.09
1282,2026-07-06,58.73,17380602.09
1285,2026-07-06,74.80,17380602.09
1287,2026-07-06,158.79,17380602.09
1293,2026-07-06,32.70,17380602.09
1299,2026-07-06,87.26,17380602.09
1302,2026-07-06,127.37,17380602.09
1304,2026-07-06,33.58,17380602.09
1305,2026-07-06,76.72,17380602.09
1310,2026-07-06,22.86,17380602.09
1314,2026-07-06,27.58,17380602.09
1315,2026-07-06,31.28,17380602.09
1319,2026-07-06,73.47,17380602.09
1323,2026-07-06,109.34,17380602.09
1328,2026-07-06,44.28,17380602.09
1330,2026-07-06,73.42,17380602.09
1333,2026-07-06,66.06,17380602.09
1338,2026-07-06,116.78,17380602.09
1346,2026-07-06,79.38,17380602.09
1350,2026-07-06,71.85,17380602.09
1355,2026-07-06,34.33,17380602.09
1357,2026-07-06,33.13,17380602.09
1358,2026-07-06,63.76,17380602.09
1371,2026-07-06,125.25,17380602.09
1378,2026-07-06,73.68,17380602.09
1383,2026-07-06,151.38,17380602.09
1386,2026-07-06,120.72,17380602.09
1400,2026-07-06,99.02,17380602.09
1402,2026-07-06,73.78,17380602.09
1416,2026-07-06,23.65,17380602.09
1425,2026-07-06,132.67,17380602.09
1430,2026-07-06,76.76,17380602.09
1433,2026-07-06,74.23,17380602.09
1434,2026-07-06,103.19,17380602.09
1441,2026-07-06,44.13,17380602.09
1450,2026-07-06,58.57,17380602.09
1451,2026-07-06,34.86,17380602.09
1461,2026-07-06,80.62,17380602.09
1463,2026-07-06,58.52,17380602.09
1466,2026-07-06,67.07,17380602.09
1467,2026-07-06,37.45,17380602.09
1471,2026-07-06,156.12,17380602.09
1479,2026-07-06,25.69,17380602.09
1480,2026-07-06,40.61,17380602.09
1484,2026-07-06,109.26,17380602.09
1485,2026-07-06,107.91,17380602.09
1488,2026-07-06,78.58,17380602.09
1490,2026-07-06,67.06,17380602.09
1492,2026-07-06,107.47,17380602.09
1493,2026-07-06,62.74,17380602.09
1495,2026-07-06,38.25,17380602.09
